pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3b,1/4/2022 19:30,0,0.392
6706464197dc20dce6cbaa3b,1/4/2022 20:00,0,0.345
6706464197dc20dce6cbaa3b,1/4/2022 20:30,0,0.508
6706464197dc20dce6cbaa3b,1/4/2022 21:00,0,0.388
6706464197dc20dce6cbaa3b,1/4/2022 21:30,0,0.413
6706464197dc20dce6cbaa3b,1/4/2022 22:00,0,0.419
6706464197dc20dce6cbaa3b,1/4/2022 22:30,0,0.484
6706464197dc20dce6cbaa3b,1/4/2022 23:00,0,0.452
6706464197dc20dce6cbaa3b,1/4/2022 23:30,0,0.391
6706464197dc20dce6cbaa3b,1/5/2022 0:00,0,0.316
6706464197dc20dce6cbaa3b,1/5/2022 0:30,0,0.341
6706464197dc20dce6cbaa3b,1/5/2022 1:00,0,0.333
6706464197dc20dce6cbaa3b,1/5/2022 1:30,0,0.414
6706464197dc20dce6cbaa3b,1/5/2022 2:00,0,0.327
6706464197dc20dce6cbaa3b,1/5/2022 2:30,0,0.364
6706464197dc20dce6cbaa3b,1/5/2022 3:00,0,0.323
6706464197dc20dce6cbaa3b,1/5/2022 3:30,0,0.351
6706464197dc20dce6cbaa3b,1/5/2022 4:00,0,0.328
6706464197dc20dce6cbaa3b,1/5/2022 4:30,0,0.388
6706464197dc20dce6cbaa3b,1/5/2022 5:00,0,0.398
6706464197dc20dce6cbaa3b,1/5/2022 5:30,0,0.364
6706464197dc20dce6cbaa3b,1/5/2022 6:00,0,0.384
6706464197dc20dce6cbaa3b,1/5/2022 6:30,0,0.816
6706464197dc20dce6cbaa3b,1/5/2022 7:00,0,1.023
6706464197dc20dce6cbaa3b,1/5/2022 7:30,0,1.133
6706464197dc20dce6cbaa3b,1/5/2022 8:00,0,1.256
6706464197dc20dce6cbaa3b,1/5/2022 8:30,0,0.162
6706464197dc20dce6cbaa3b,1/5/2022 9:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 9:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 10:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 10:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 11:00,0,0.76244
6706464197dc20dce6cbaa3b,1/5/2022 11:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 12:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 12:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 13:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 13:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 14:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 14:30,0,0
6706464197dc20dce6cbaa3b,1/5/2022 15:00,0,0
6706464197dc20dce6cbaa3b,1/5/2022 15:30,0,0.18992
6706464197dc20dce6cbaa3b,1/5/2022 16:00,0,0.359
6706464197dc20dce6cbaa3b,1/5/2022 16:30,0,0.401
6706464197dc20dce6cbaa3b,1/5/2022 17:00,0,0.398
6706464197dc20dce6cbaa3b,1/5/2022 17:30,0,0.417
6706464197dc20dce6cbaa3b,1/5/2022 18:00,0,0.4
6706464197dc20dce6cbaa3b,1/5/2022 18:30,0,0.373
6706464197dc20dce6cbaa3b,1/5/2022 19:00,0,0.387
6706464197dc20dce6cbaa3b,1/5/2022 19:30,0,0.359
6706464197dc20dce6cbaa3b,1/5/2022 20:00,0,0.381
6706464197dc20dce6cbaa3b,1/5/2022 20:30,0,0.477
6706464197dc20dce6cbaa3b,1/5/2022 21:00,0,0.513
