pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3a,1/5/2022 6:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 6:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 7:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 7:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 8:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 8:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 9:00,-0.676,0
6706464197dc20dce6cbaa3a,1/5/2022 9:30,-1.30456,0
6706464197dc20dce6cbaa3a,1/5/2022 10:00,-1.90312,0
6706464197dc20dce6cbaa3a,1/5/2022 10:30,-0.88384,0
6706464197dc20dce6cbaa3a,1/5/2022 11:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 11:30,-1.4062,0
6706464197dc20dce6cbaa3a,1/5/2022 12:00,-3.71384,0
6706464197dc20dce6cbaa3a,1/5/2022 12:30,-1.96312,0
6706464197dc20dce6cbaa3a,1/5/2022 13:00,-0.1704,0
6706464197dc20dce6cbaa3a,1/5/2022 13:30,-0.50668,0
6706464197dc20dce6cbaa3a,1/5/2022 14:00,-0.64796,0
6706464197dc20dce6cbaa3a,1/5/2022 14:30,-0.32456,0
6706464197dc20dce6cbaa3a,1/5/2022 15:00,-0.05316,0
6706464197dc20dce6cbaa3a,1/5/2022 15:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 16:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 16:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 17:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 17:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 18:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 18:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 19:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 19:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 20:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 20:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 21:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 21:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 22:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 22:30,0,0
6706464197dc20dce6cbaa3a,1/5/2022 23:00,0,0
6706464197dc20dce6cbaa3a,1/5/2022 23:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 0:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 0:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 1:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 1:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 2:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 2:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 3:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 3:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 4:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 4:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 5:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 5:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 6:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 6:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 7:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 7:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 8:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 8:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 9:00,-0.46824,0
6706464197dc20dce6cbaa3a,1/6/2022 9:30,-1.60112,0
6706464197dc20dce6cbaa3a,1/6/2022 10:00,-2.601,0
