LCLid,KWH/hh (per half hour)
MAC000013,0.052
MAC000013,0.085
MAC000013,0.12
MAC000013,0.15
MAC000013,0.127
MAC000013,0.107
MAC000013,0.129
MAC000013,0.133
MAC000013,0.143
MAC000013,0.153
MAC000013,0.151
MAC000013,0.111
MAC000013,0.136
MAC000013,0.136
MAC000013,0.304
MAC000013,0.159
MAC000013,0.126
MAC000013,0.145
MAC000013,0.196
MAC000013,0.158
MAC000013,0.173
MAC000013,0.149
MAC000013,0.126
MAC000013,0.128
MAC000013,0.175
MAC000013,0.163
MAC000013,0.119
MAC000013,0.103
MAC000013,0.128
MAC000013,0.141
MAC000013,0.133
MAC000013,0.105
MAC000013,0.142
MAC000013,0.13
MAC000013,0.101
MAC000013,0.068
MAC000013,0.051
MAC000013,0.096
MAC000013,0.112
MAC000013,0.158
MAC000013,0.15
MAC000013,0.151
MAC000013,0.145
MAC000013,0.121
MAC000013,0.102
MAC000013,0.142
MAC000013,0.162
MAC000013,0.132
MAC000013,0.079
MAC000013,0.093
MAC000013,0.082
MAC000013,0.05
MAC000013,0.109
MAC000013,0.17
MAC000013,0.162
MAC000013,0.108
MAC000013,0.141
MAC000013,0.138
MAC000013,0.097
MAC000013,0.134
MAC000013,0.17
MAC000013,0.144
MAC000013,0.098
MAC000013,0.183
MAC000013,0.316
MAC000013,0.19
MAC000013,0.121
MAC000013,0.176
MAC000013,0.158
MAC000013,0.146
MAC000013,0.089
MAC000013,0.124
MAC000013,0.137
MAC000013,0.13
MAC000013,0.12
MAC000013,0.153
MAC000013,0.139
MAC000013,0.131
MAC000013,0.093
MAC000013,0.116
MAC000013,0.115
MAC000013,0.114
MAC000013,0.086
MAC000013,0.088
MAC000013,0.094
MAC000013,0.091
MAC000013,0.165
MAC000013,0.053
MAC000013,0.073
MAC000013,0.126
MAC000013,0.109
MAC000013,0.052
MAC000013,0.068
MAC000013,0.097
MAC000013,0.095
MAC000013,0.142
MAC000013,0.122
MAC000013,0.121
MAC000013,0.11
MAC000013,0.143
MAC000013,0.147
MAC000013,0.148
MAC000013,0.14
MAC000013,0.148
MAC000013,0.136
MAC000013,0.154
MAC000013,0.141
MAC000013,0.14
MAC000013,0.121
MAC000013,0.09
MAC000013,0.144
MAC000013,0.171
MAC000013,0.146
MAC000013,0.153
MAC000013,0.146
MAC000013,0.186
MAC000013,0.145
MAC000013,0.174
MAC000013,0.172
MAC000013,0.136
MAC000013,0.138
MAC000013,0.133
MAC000013,0.121
MAC000013,0.089
MAC000013,0.124
MAC000013,0.15
MAC000013,0.164
MAC000013,0.105
MAC000013,0.079
MAC000013,0.093
MAC000013,0.089
MAC000013,0.054
MAC000013,0.071
MAC000013,0.122
MAC000013,0.125
MAC000013,0.05
MAC000013,0.158
MAC000013,0.144
MAC000013,0.158
MAC000013,0.082
MAC000013,0.115
MAC000013,0.157
MAC000013,0.133
MAC000013,0.081
MAC000013,0.128
MAC000013,0.176
MAC000013,0.195
MAC000013,0.187
MAC000013,0.189
MAC000013,0.19
MAC000013,0.187
MAC000013,0.143
MAC000013,0.138
MAC000013,0.192
MAC000013,0.228
MAC000013,0.194
MAC000013,0.184
MAC000013,0.214
MAC000013,0.234
MAC000013,0.209
MAC000013,0.23
MAC000013,0.298
MAC000013,0.301
MAC000013,0.284
MAC000013,0.235
MAC000013,0.188
MAC000013,0.182
MAC000013,0.159
MAC000013,0.178
MAC000013,0.222
MAC000013,0.192
MAC000013,0.158
MAC000013,0.149
MAC000013,0.192
MAC000013,0.185
MAC000013,0.179
MAC000013,0.152
MAC000013,0.162
MAC000013,0.151
MAC000013,0.133
MAC000013,0.109
MAC000013,0.139
MAC000013,0.143
MAC000013,0.143
MAC000013,0.139
MAC000013,0.267
MAC000013,0.144
MAC000013,0.152
MAC000013,0.128
MAC000013,0.163
MAC000013,0.161
MAC000013,0.189
MAC000013,0.131
MAC000013,0.17
MAC000013,0.193
MAC000013,0.209
MAC000013,0.188
MAC000013,0.155
MAC000013,0.138
MAC000013,0.178
MAC000013,0.174
MAC000013,0.148
MAC000013,0.191
MAC000013,0.194
MAC000013,0.133
MAC000013,0.093
MAC000013,0.156
MAC000013,0.168
MAC000013,0.166
MAC000013,0.176
MAC000013,0.215
MAC000013,0.176
MAC000013,0.129
MAC000013,0.152
MAC000013,0.243
MAC000013,0.131
MAC000013,0.105
MAC000013,0.171
MAC000013,0.153
MAC000013,0.13
MAC000013,0.114
MAC000013,0.09
MAC000013,0.119
MAC000013,0.13
MAC000013,0.139
MAC000013,0.104
MAC000013,0.063
MAC000013,0.105
MAC000013,0.095
MAC000013,0.141
MAC000013,0.099
MAC000013,0.154
MAC000013,0.17
MAC000013,0.129
MAC000013,0.107
MAC000013,0.087
MAC000013,0.071
MAC000013,0.09
MAC000013,0.091
MAC000013,0.097
MAC000013,0.09
MAC000013,0.1
MAC000013,0.097
MAC000013,0.096
MAC000013,0.06
MAC000013,0.073
MAC000013,0.122
MAC000013,0.177
MAC000013,0.12
MAC000013,0.119
MAC000013,0.102
MAC000013,0.092
MAC000013,0.057
MAC000013,0.11
MAC000013,0.136
MAC000013,0.122
MAC000013,0.091
MAC000013,0.121
MAC000013,0.132
MAC000013,0.128
MAC000013,0.153
MAC000013,0.186
MAC000013,0.14
MAC000013,0.11
MAC000013,0.092
MAC000013,0.135
MAC000013,0.131
MAC000013,0.116
MAC000013,0.139
MAC000013,0.139
MAC000013,0.123
MAC000013,0.094
MAC000013,0.122
MAC000013,0.119
MAC000013,0.09
MAC000013,0.092
MAC000013,0.114
MAC000013,0.12
MAC000013,0.054
MAC000013,0.12
MAC000013,0.093
MAC000013,0.079
MAC000013,0.054
MAC000013,0.117
MAC000013,0.107
MAC000013,0.065
MAC000013,0.067
MAC000013,0.097
MAC000013,0.086
MAC000013,0.05
MAC000013,0.076
MAC000013,0.123
MAC000013,0.094
MAC000013,0.107
MAC000013,0.145
MAC000013,0.135
MAC000013,0.111
MAC000013,0.104
MAC000013,0.141
MAC000013,0.15
MAC000013,0.133
MAC000013,0.158
MAC000013,0.157
MAC000013,0.122
MAC000013,0.168
MAC000013,0.173
MAC000013,0.155
MAC000013,0.152
MAC000013,0.139
MAC000013,0.129
MAC000013,0.1
MAC000013,0.118
MAC000013,0.141
MAC000013,0.116
MAC000013,0.119
MAC000013,0.173
MAC000013,0.177
MAC000013,0.098
MAC000013,0.114
MAC000013,0.137
MAC000013,0.109
MAC000013,0.066
MAC000013,0.127
MAC000013,0.121
MAC000013,0.056
MAC000013,0.073
MAC000013,0.092
MAC000013,0.092
MAC000013,0.102
MAC000013,0.109
MAC000013,0.112
MAC000013,0.056
MAC000013,0.081
MAC000013,0.096
MAC000013,0.067
MAC000013,0.068
MAC000013,0.109
MAC000013,0.112
MAC000013,0.082
MAC000013,0.115
MAC000013,0.146
MAC000013,0.115
MAC000013,0.103
MAC000013,0.095
MAC000013,0.109
MAC000013,0.074
MAC000013,0.075
MAC000013,0.132
MAC000013,0.103
MAC000013,0.128
MAC000013,0.167
MAC000013,0.168
MAC000013,0.161
MAC000013,0.151
MAC000013,0.142
MAC000013,0.107
MAC000013,0.135
MAC000013,0.143
MAC000013,0.118
MAC000013,0.127
MAC000013,0.143
MAC000013,0.133
MAC000013,0.093
MAC000013,0.115
MAC000013,0.133
MAC000013,0.117
MAC000013,0.094
MAC000013,0.123
MAC000013,0.1
MAC000013,0.067
MAC000013,0.063
MAC000013,0.096
MAC000013,0.091
MAC000013,0.056
MAC000013,0.09
MAC000013,0.172
MAC000013,0.086
MAC000013,0.053
MAC000013,0.079
MAC000013,0.091
MAC000013,0.074
MAC000013,0.056
MAC000013,0.105
MAC000013,0.135
MAC000013,0.083
MAC000013,0.069
MAC000013,0.098
MAC000013,0.129
MAC000013,0.102
MAC000013,0.159
MAC000013,0.177
MAC000013,0.138
MAC000013,0.178
MAC000013,0.201
MAC000013,0.213
MAC000013,0.211
MAC000013,0.158
MAC000013,0.131
MAC000013,0.136
MAC000013,0.136
MAC000013,0.123
MAC000013,0.164
MAC000013,0.169
MAC000013,0.155
MAC000013,0.124
MAC000013,0.139
MAC000013,0.137
MAC000013,0.121
MAC000013,0.103
MAC000013,0.14
MAC000013,0.17
MAC000013,0.147
MAC000013,0.099
MAC000013,0.137
MAC000013,0.137
MAC000013,0.103
MAC000013,0.058
MAC000013,0.115
MAC000013,0.133
MAC000013,0.065
MAC000013,0.077
MAC000013,0.097
MAC000013,0.132
MAC000013,0.061
MAC000013,0.087
MAC000013,0.125
MAC000013,0.098
MAC000013,0.052
MAC000013,0.086
MAC000013,0.096
MAC000013,0.078
MAC000013,0.057
MAC000013,0.121
MAC000013,0.129
MAC000013,0.076
MAC000013,0.088
MAC000013,0.147
MAC000013,0.144
MAC000013,0.128
MAC000013,0.15
MAC000013,0.161
MAC000013,0.126
MAC000013,0.107
MAC000013,0.096
MAC000013,0.132
MAC000013,0.131
MAC000013,0.113
MAC000013,0.186
MAC000013,0.215
MAC000013,0.162
MAC000013,0.122
MAC000013,0.126
MAC000013,0.132
MAC000013,0.15
MAC000013,0.127
MAC000013,0.12
MAC000013,0.138
MAC000013,0.123
MAC000013,0.091
MAC000013,0.121
MAC000013,0.148
MAC000013,0.163
MAC000013,0.101
MAC000013,0.106
MAC000013,0.092
MAC000013,0.095
MAC000013,0.066
MAC000013,0.077
MAC000013,0.132
MAC000013,0.108
MAC000013,0.053
MAC000013,0.139
MAC000013,0.126
MAC000013,0.12
MAC000013,0.088
MAC000013,0.123
MAC000013,0.16
MAC000013,0.127
MAC000013,0.104
MAC000013,0.111
MAC000013,0.146
MAC000013,0.163
MAC000013,0.206
MAC000013,0.15
MAC000013,0.172
MAC000013,0.175
MAC000013,0.137
MAC000013,0.159
MAC000013,0.212
MAC000013,0.245
MAC000013,0.178
MAC000013,0.187
MAC000013,0.211
MAC000013,0.199
MAC000013,0.168
MAC000013,0.208
MAC000013,0.277
MAC000013,0.269
MAC000013,0.262
MAC000013,0.342
MAC000013,0.246
MAC000013,0.219
MAC000013,0.199
MAC000013,0.184
MAC000013,0.155
MAC000013,0.121
MAC000013,0.155
MAC000013,0.163
MAC000013,0.163
MAC000013,0.174
MAC000013,0.125
MAC000013,0.124
MAC000013,0.123
MAC000013,0.128
MAC000013,0.094
MAC000013,0.11
MAC000013,0.139
MAC000013,0.158
MAC000013,0.111
MAC000013,0.087
MAC000013,0.136
MAC000013,0.169
MAC000013,0.093
MAC000013,0.167
MAC000013,0.169
MAC000013,0.128
MAC000013,0.094
MAC000013,0.123
MAC000013,0.131
MAC000013,0.129
MAC000013,0.096
MAC000013,0.183
MAC000013,0.191
MAC000013,0.164
MAC000013,0.119
MAC000013,0.127
MAC000013,0.137
MAC000013,0.174
MAC000013,0.175
MAC000013,0.175
MAC000013,0.178
MAC000013,0.16
MAC000013,0.132
MAC000013,0.166
MAC000013,0.202
MAC000013,0.219
MAC000013,0.147
MAC000013,0.138
MAC000013,0.162
MAC000013,0.159
MAC000013,0.106
MAC000013,0.089
MAC000013,0.158
MAC000013,0.163
MAC000013,0.185
MAC000013,0.101
MAC000013,0.143
MAC000013,0.135
MAC000013,0.111
MAC000013,0.108
MAC000013,0.162
MAC000013,0.106
MAC000013,0.085
MAC000013,0.053
MAC000013,0.083
MAC000013,0.149
MAC000013,0.108
MAC000013,0.107
MAC000013,0.086
MAC000013,0.091
MAC000013,0.066
MAC000013,0.051
MAC000013,0.087
MAC000013,0.104
MAC000013,0.099
MAC000013,0.119
MAC000013,0.141
MAC000013,0.142
MAC000013,0.099
MAC000013,0.053
MAC000013,0.091
MAC000013,0.096
MAC000013,0.109
MAC000013,0.092
MAC000013,0.13
MAC000013,0.136
MAC000013,0.127
MAC000013,0.089
MAC000013,0.118
MAC000013,0.153
MAC000013,0.186
MAC000013,0.128
MAC000013,0.142
MAC000013,0.161
MAC000013,0.155
MAC000013,0.103
MAC000013,0.109
MAC000013,0.164
MAC000013,0.153
MAC000013,0.102
MAC000013,0.159
MAC000013,0.14
MAC000013,0.135
MAC000013,0.106
MAC000013,0.117
MAC000013,0.165
MAC000013,0.133
MAC000013,0.104
MAC000013,0.054
MAC000013,0.086
MAC000013,0.096
MAC000013,0.088
MAC000013,0.081
MAC000013,0.104
MAC000013,0.092
MAC000013,0.07
MAC000013,0.054
MAC000013,0.129
MAC000013,0.092
MAC000013,0.069
MAC000013,0.084
MAC000013,0.1
MAC000013,0.095
MAC000013,0.085
MAC000013,0.074
MAC000013,0.125
MAC000013,0.167
MAC000013,0.127
MAC000013,0.062
MAC000013,0.09
MAC000013,0.109
MAC000013,0.12
MAC000013,0.099
MAC000013,0.143
MAC000013,0.176
MAC000013,0.121
MAC000013,0.092
MAC000013,0.122
MAC000013,0.136
MAC000013,0.124
MAC000013,0.16
MAC000013,0.194
MAC000013,0.172
MAC000013,0.151
MAC000013,0.12
MAC000013,0.136
MAC000013,0.141
MAC000013,0.128
MAC000013,0.109
MAC000013,0.144
MAC000013,0.131
MAC000013,0.122
MAC000013,0.087
MAC000013,0.101
MAC000013,0.112
MAC000013,0.101
MAC000013,0.093
MAC000013,0.079
MAC000013,0.097
MAC000013,0.09
MAC000013,0.067
MAC000013,0.096
MAC000013,0.086
MAC000013,0.11
MAC000013,0.114
MAC000013,0.053
MAC000013,0.071
MAC000013,0.091
MAC000013,0.085
MAC000013,0.05
MAC000013,0.071
MAC000013,0.097
MAC000013,0.12
MAC000013,0.087
MAC000013,0.064
MAC000013,0.105
MAC000013,0.095
MAC000013,0.125
MAC000013,0.103
MAC000013,0.135
MAC000013,0.157
MAC000013,0.127
MAC000013,0.092
MAC000013,0.113
MAC000013,0.131
MAC000013,0.123
MAC000013,0.117
MAC000013,0.121
MAC000013,0.182
MAC000013,0.192
MAC000013,0.1
MAC000013,0.088
MAC000013,0.194
MAC000013,0.138
MAC000013,0.12
MAC000013,0.129
MAC000013,0.149
MAC000013,0.135
MAC000013,0.114
MAC000013,0.092
MAC000013,0.12
MAC000013,0.136
MAC000013,0.123
MAC000013,0.13
MAC000013,0.119
MAC000013,0.103
MAC000013,0.068
MAC000013,0.054
MAC000013,0.089
MAC000013,0.089
MAC000013,0.07
MAC000013,0.139
MAC000013,0.102
MAC000013,0.089
MAC000013,0.072
MAC000013,0.049
MAC000013,0.073
MAC000013,0.096
MAC000013,0.095
MAC000013,0.091
MAC000013,0.075
MAC000013,0.104
MAC000013,0.102
MAC000013,0.102
MAC000013,0.117
MAC000013,0.115
MAC000013,0.17
MAC000013,0.136
MAC000013,0.109
MAC000013,0.101
MAC000013,0.139
MAC000013,0.136
MAC000013,0.112
MAC000013,0.138
MAC000013,0.184
MAC000013,0.165
MAC000013,0.132
MAC000013,0.191
MAC000013,0.149
MAC000013,0.14
MAC000013,0.137
MAC000013,0.172
MAC000013,0.153
MAC000013,0.137
MAC000013,0.101
MAC000013,0.111
MAC000013,0.139
MAC000013,0.125
MAC000013,0.102
MAC000013,0.154
MAC000013,0.149
MAC000013,0.115
MAC000013,0.1
MAC000013,0.117
MAC000013,0.103
MAC000013,0.08
MAC000013,0.052
MAC000013,0.108
MAC000013,0.112
MAC000013,0.066
MAC000013,0.053
MAC000013,0.134
MAC000013,0.11
MAC000013,0.066
MAC000013,0.066
MAC000013,0.132
MAC000013,0.105
MAC000013,0.055
MAC000013,0.08
MAC000013,0.146
MAC000013,0.125
MAC000013,0.116
MAC000013,0.17
MAC000013,0.149
MAC000013,0.111
MAC000013,0.101
MAC000013,0.146
MAC000013,0.137
MAC000013,0.121
MAC000013,0.126
MAC000013,0.129
MAC000013,0.136
MAC000013,0.114
MAC000013,0.129
MAC000013,0.192
MAC000013,0.23
MAC000013,0.12
MAC000013,0.118
MAC000013,0.125
MAC000013,0.108
MAC000013,0.108
MAC000013,0.118
MAC000013,0.105
MAC000013,0.078
MAC000013,0.103
MAC000013,0.119
MAC000013,0.109
MAC000013,0.081
MAC000013,0.085
MAC000013,0.087
MAC000013,0.069
MAC000013,0.076
MAC000013,0.067
MAC000013,0.088
MAC000013,0.099
MAC000013,0.144
MAC000013,0.163
MAC000013,0.17
MAC000013,0.126
MAC000013,0.082
MAC000013,0.125
MAC000013,0.13
MAC000013,0.231
MAC000013,0.274
MAC000013,0.243
MAC000013,0.343
MAC000013,0.155
MAC000013,0.143
MAC000013,0.204
MAC000013,0.18
MAC000013,0.127
MAC000013,0.152
MAC000013,0.215
MAC000013,0.201
MAC000013,0.175
MAC000013,0.215
MAC000013,0.23
MAC000013,0.238
MAC000013,0.215
MAC000013,0.25
MAC000013,0.295
MAC000013,0.287
MAC000013,0.261
MAC000013,0.195
MAC000013,0.183
MAC000013,0.151
MAC000013,0.121
MAC000013,0.138
MAC000013,0.164
MAC000013,0.192
MAC000013,0.15
MAC000013,0.133
MAC000013,0.162
MAC000013,0.157
MAC000013,0.086
MAC000013,0.098
MAC000013,0.121
MAC000013,0.141
MAC000013,0.101
MAC000013,0.101
MAC000013,0.118
MAC000013,0.1
MAC000013,0.083
MAC000013,0.181
MAC000013,0.136
MAC000013,0.136
MAC000013,0.059
MAC000013,0.09
MAC000013,0.09
MAC000013,0.073
MAC000013,0.047
MAC000013,0.072
MAC000013,0.124
MAC000013,0.146
MAC000013,0.093
MAC000013,0.096
MAC000013,0.122
MAC000013,0.091
MAC000013,0.114
MAC000013,0.145
MAC000013,0.15
MAC000013,0.121
MAC000013,0.084
MAC000013,0.122
MAC000013,0.145
MAC000013,0.153
MAC000013,0.117
MAC000013,0.141
MAC000013,0.194
MAC000013,0.162
MAC000013,0.144
MAC000013,0.1
MAC000013,0.135
MAC000013,0.132
MAC000013,0.099
MAC000013,0.108
MAC000013,0.142
MAC000013,0.156
MAC000013,0.092
MAC000013,0.099
MAC000013,0.102
MAC000013,0.083
MAC000013,0.047
MAC000013,0.052
MAC000013,0.089
MAC000013,0.108
MAC000013,0.077
MAC000013,0.052
MAC000013,0.09
MAC000013,0.189
MAC000013,0.045
MAC000013,0.054
MAC000013,0.094
MAC000013,0.112
MAC000013,0.057
MAC000013,0.059
MAC000013,0.086
MAC000013,0.094
MAC000013,0.097
MAC000013,0.122
MAC000013,0.146
MAC000013,0.188
MAC000013,0.121
MAC000013,0.143
MAC000013,0.127
MAC000013,0.097
MAC000013,0.087
MAC000013,0.135
MAC000013,0.16
MAC000013,0.099
MAC000013,0.099
MAC000013,0.13
MAC000013,0.13
MAC000013,0.12
MAC000013,0.144
MAC000013,0.194
MAC000013,0.169
MAC000013,0.127
MAC000013,0.15
MAC000013,0.136
MAC000013,0.091
MAC000013,0.099
MAC000013,0.157
MAC000013,0.149
MAC000013,0.093
MAC000013,0.122
MAC000013,0.132
MAC000013,0.097
MAC000013,0.091
MAC000013,0.131
MAC000013,0.127
MAC000013,0.077
MAC000013,0.055
MAC000013,0.088
MAC000013,0.067
MAC000013,0.165
MAC000013,0.077
MAC000013,0.17
MAC000013,0.198
MAC000013,0.165
MAC000013,0.181
MAC000013,0.183
MAC000013,0.138
MAC000013,0.093
MAC000013,0.12
MAC000013,0.148
MAC000013,0.165
MAC000013,0.106
MAC000013,0.126
MAC000013,0.18
MAC000013,0.178
MAC000013,0.154
MAC000013,0.147
MAC000013,0.192
MAC000013,0.174
MAC000013,0.174
MAC000013,0.171
MAC000013,0.166
MAC000013,0.147
MAC000013,0.16
MAC000013,0.213
MAC000013,0.196
MAC000013,0.195
MAC000013,0.189
MAC000013,0.189
MAC000013,0.18
MAC000013,0.176
MAC000013,0.174
MAC000013,0.176
MAC000013,0.177
MAC000013,0.177
MAC000013,0.138
MAC000013,0.146
MAC000013,0.178
MAC000013,0.186
MAC000013,0.173
MAC000013,0.153
MAC000013,0.17
MAC000013,0.132
MAC000013,0.093
MAC000013,0.1
MAC000013,0.137
MAC000013,0.195
MAC000013,0.142
MAC000013,0.114
MAC000013,0.177
MAC000013,0.185
MAC000013,0.132
MAC000013,0.101
MAC000013,0.138
MAC000013,0.175
MAC000013,0.15
MAC000013,0.107
MAC000013,0.104
MAC000013,0.143
MAC000013,0.182
MAC000013,0.21
MAC000013,0.184
MAC000013,0.187
MAC000013,0.181
MAC000013,0.177
MAC000013,0.127
MAC000013,0.139
MAC000013,0.178
MAC000013,0.204
MAC000013,0.174
MAC000013,0.164
MAC000013,0.195
MAC000013,0.207
MAC000013,0.213
MAC000013,0.229
MAC000013,0.215
MAC000013,0.2
MAC000013,0.199
MAC000013,0.199
MAC000013,0.176
MAC000013,0.229
MAC000013,0.226
MAC000013,0.181
MAC000013,0.172
MAC000013,0.172
MAC000013,0.172
MAC000013,0.172
MAC000013,0.176
MAC000013,0.125
MAC000013,0.118
MAC000013,0.133
MAC000013,0.133
MAC000013,0.127
MAC000013,0.128
MAC000013,0.178
MAC000013,0.125
MAC000013,0.139
MAC000013,0.173
MAC000013,0.174
MAC000013,0.151
MAC000013,0.101
MAC000013,0.177
MAC000013,0.215
MAC000013,0.186
MAC000013,0.099
MAC000013,0.094
MAC000013,0.14
MAC000013,0.138
MAC000013,0.132
MAC000013,0.118
MAC000013,0.169
MAC000013,0.192
MAC000013,0.185
MAC000013,0.14
MAC000013,0.124
MAC000013,0.174
MAC000013,0.174
MAC000013,0.18
MAC000013,0.164
MAC000013,0.176
MAC000013,0.201
MAC000013,0.198
MAC000013,0.186
MAC000013,0.196
MAC000013,0.18
MAC000013,0.209
MAC000013,0.238
MAC000013,0.165
MAC000013,0.189
MAC000013,0.189
MAC000013,0.201
MAC000013,0.202
MAC000013,0.163
MAC000013,0.159
MAC000013,0.209
MAC000013,0.228
MAC000013,0.206
MAC000013,0.154
MAC000013,0.171
MAC000013,0.161
MAC000013,0.097
MAC000013,0.133
MAC000013,0.158
MAC000013,0.131
MAC000013,0.107
MAC000013,0.092
MAC000013,0.229
MAC000013,0.136
MAC000013,0.142
MAC000013,0.127
MAC000013,0.121
MAC000013,0.135
MAC000013,0.138
MAC000013,0.123
MAC000013,0.097
MAC000013,0.125
MAC000013,0.185
MAC000013,0.213
MAC000013,0.158
MAC000013,0.142
MAC000013,0.164
MAC000013,0.198
MAC000013,0.208
MAC000013,0.169
MAC000013,0.195
MAC000013,0.227
MAC000013,0.166
MAC000013,0.144
MAC000013,0.168
MAC000013,0.198
MAC000013,0.248
MAC000013,0.222
MAC000013,0.168
MAC000013,0.174
MAC000013,0.157
MAC000013,0.123
MAC000013,0.122
MAC000013,0.176
MAC000013,0.19
MAC000013,0.16
MAC000013,0.114
MAC000013,0.131
MAC000013,0.133
MAC000013,0.123
MAC000013,0.103
MAC000013,0.108
MAC000013,0.131
MAC000013,0.114
MAC000013,0.1
MAC000013,0.118
MAC000013,0.141
MAC000013,0.182
MAC000013,0.17
MAC000013,0.143
MAC000013,0.144
MAC000013,0.148
MAC000013,0.126
MAC000013,0.11
MAC000013,0.164
MAC000013,0.173
