LCLid,KWH/hh (per half hour)
MAC000006,0.091
MAC000006,0.122
MAC000006,0.072
MAC000006,0.056
MAC000006,0.069
MAC000006,0.038
MAC000006,0.037
MAC000006,0.03
MAC000006,0.015
MAC000006,0.043
MAC000006,0.024
MAC000006,0.014
MAC000006,0.049
MAC000006,0.017
MAC000006,0.015
MAC000006,0.052
MAC000006,0.015
MAC000006,0.015
MAC000006,0.051
MAC000006,0.085
MAC000006,0.058
MAC000006,0.052
MAC000006,0.028
MAC000006,0.086
MAC000006,0.102
MAC000006,0.078
MAC000006,0.112
MAC000006,0.076
MAC000006,0.187
MAC000006,0.126
MAC000006,0.053
MAC000006,0.062
MAC000006,0.078
MAC000006,0.072
MAC000006,0.076
MAC000006,0.215
MAC000006,0.049
MAC000006,0.085
MAC000006,0.047
MAC000006,0.053
MAC000006,0.183
MAC000006,0.047
MAC000006,0.066
MAC000006,0.066
MAC000006,0.063
MAC000006,0.171
MAC000006,0.102
MAC000006,0.105
MAC000006,0.234
MAC000006,0.155
MAC000006,0.151
MAC000006,0.085
MAC000006,0.064
MAC000006,0.043
MAC000006,0.083
MAC000006,0.031
MAC000006,0.025
MAC000006,0.043
MAC000006,0.014
MAC000006,0.034
MAC000006,0.034
MAC000006,0.019
MAC000006,0.045
MAC000006,0.028
MAC000006,0.014
MAC000006,0.046
MAC000006,0.021
MAC000006,0.015
MAC000006,0.049
MAC000006,0.099
MAC000006,0.092
MAC000006,0.134
MAC000006,0.081
MAC000006,0.09
MAC000006,0.248
MAC000006,0.109
MAC000006,0.12
MAC000006,0.05
MAC000006,0.055
MAC000006,0.077
MAC000006,0.048
MAC000006,0.072
MAC000006,0.115
MAC000006,0.088
MAC000006,0.112
MAC000006,0.224
MAC000006,0.054
MAC000006,0.08
MAC000006,0.05
MAC000006,0.046
MAC000006,0.146
MAC000006,0.049
MAC000006,0.099
MAC000006,0.124
MAC000006,0.094
MAC000006,0.13
MAC000006,0.1
MAC000006,0.084
MAC000006,0.11
MAC000006,0.052
MAC000006,0.048
MAC000006,0.085
MAC000006,0.048
MAC000006,0.031
MAC000006,0.042
MAC000006,0.015
MAC000006,0.029
MAC000006,0.036
MAC000006,0.015
MAC000006,0.035
MAC000006,0.03
MAC000006,0.014
MAC000006,0.041
MAC000006,0.024
MAC000006,0.015
MAC000006,0.043
MAC000006,0.022
MAC000006,0.015
MAC000006,0.072
MAC000006,0.087
MAC000006,0.08
MAC000006,0.115
MAC000006,0.197
MAC000006,0.113
MAC000006,0.187
MAC000006,0.091
MAC000006,0.099
MAC000006,0.131
MAC000006,0.069
MAC000006,0.114
MAC000006,0.082
MAC000006,0.091
MAC000006,0.059
MAC000006,0.044
MAC000006,0.086
MAC000006,0.045
MAC000006,0.176
MAC000006,0.085
MAC000006,0.046
MAC000006,0.091
MAC000006,0.111
MAC000006,0.092
MAC000006,0.212
MAC000006,0.092
MAC000006,0.088
MAC000006,0.118
MAC000006,0.078
MAC000006,0.064
MAC000006,0.058
MAC000006,0.042
MAC000006,0.072
MAC000006,0.015
MAC000006,0.023
MAC000006,0.041
MAC000006,0.015
MAC000006,0.038
MAC000006,0.026
MAC000006,0.014
MAC000006,0.05
MAC000006,0.015
MAC000006,0.021
MAC000006,0.043
MAC000006,0.032
MAC000006,0.056
MAC000006,0.053
MAC000006,0.037
MAC000006,0.081
MAC000006,0.075
MAC000006,0.081
MAC000006,0.115
MAC000006,0.233
MAC000006,0.143
MAC000006,0.07
MAC000006,0.052
MAC000006,0.081
MAC000006,0.073
MAC000006,0.045
MAC000006,0.069
MAC000006,0.069
MAC000006,0.049
MAC000006,0.08
MAC000006,0.059
MAC000006,0.046
MAC000006,0.063
MAC000006,0.023
MAC000006,0.017
MAC000006,0.053
MAC000006,0.095
MAC000006,0.067
MAC000006,0.161
MAC000006,0.125
MAC000006,0.131
MAC000006,0.11
MAC000006,0.083
MAC000006,0.11
MAC000006,0.061
MAC000006,0.035
MAC000006,0.05
MAC000006,0.019
MAC000006,0.015
MAC000006,0.053
MAC000006,0.014
MAC000006,0.024
MAC000006,0.044
MAC000006,0.014
MAC000006,0.031
MAC000006,0.036
MAC000006,0.015
MAC000006,0.038
MAC000006,0.029
MAC000006,0.017
MAC000006,0.063
MAC000006,0.046
MAC000006,0.041
MAC000006,0.092
MAC000006,0.088
MAC000006,0.214
MAC000006,0.131
MAC000006,0.134
MAC000006,0.085
MAC000006,0.082
MAC000006,0.051
MAC000006,0.066
MAC000006,0.073
MAC000006,0.046
MAC000006,0.07
MAC000006,0.04
MAC000006,0.038
MAC000006,0.063
MAC000006,0.053
MAC000006,0.037
MAC000006,0.198
MAC000006,0.046
MAC000006,0.083
MAC000006,0.118
MAC000006,0.054
MAC000006,0.058
MAC000006,0.123
MAC000006,0.082
MAC000006,0.092
MAC000006,0.125
MAC000006,0.043
MAC000006,0.05
MAC000006,0.085
MAC000006,0.03
MAC000006,0.026
MAC000006,0.041
MAC000006,0.014
MAC000006,0.031
MAC000006,0.068
MAC000006,0.066
MAC000006,0.063
MAC000006,0.036
MAC000006,0.014
MAC000006,0.045
MAC000006,0.022
MAC000006,0.015
MAC000006,0.052
MAC000006,0.035
MAC000006,0.038
MAC000006,0.073
MAC000006,0.037
MAC000006,0.054
MAC000006,0.118
MAC000006,0.204
MAC000006,0.089
MAC000006,0.152
MAC000006,0.072
MAC000006,0.056
MAC000006,0.06
MAC000006,0.036
MAC000006,0.052
MAC000006,0.028
MAC000006,0.014
MAC000006,0.046
MAC000006,0.021
MAC000006,0.014
MAC000006,0.05
MAC000006,0.068
MAC000006,0.08
MAC000006,0.079
MAC000006,0.037
MAC000006,0.056
MAC000006,0.125
MAC000006,0.102
MAC000006,0.083
MAC000006,0.125
MAC000006,0.126
MAC000006,0.104
MAC000006,0.083
MAC000006,0.103
MAC000006,0.084
MAC000006,0.082
MAC000006,0.043
MAC000006,0.034
MAC000006,0.057
MAC000006,0.016
MAC000006,0.018
MAC000006,0.057
MAC000006,0.023
MAC000006,0.014
MAC000006,0.054
MAC000006,0.025
MAC000006,0.018
MAC000006,0.047
MAC000006,0.029
MAC000006,0.014
MAC000006,0.04
MAC000006,0.049
MAC000006,0.068
MAC000006,0.1
MAC000006,0.121
MAC000006,0.11
MAC000006,0.078
MAC000006,0.101
MAC000006,0.21
MAC000006,0.076
MAC000006,0.08
MAC000006,0.047
MAC000006,0.444
MAC000006,0.324
MAC000006,0.084
MAC000006,0.051
MAC000006,0.071
MAC000006,0.042
MAC000006,0.036
MAC000006,0.073
MAC000006,0.036
MAC000006,0.04
MAC000006,0.072
MAC000006,0.129
MAC000006,0.106
MAC000006,0.081
MAC000006,0.085
MAC000006,0.099
MAC000006,0.106
MAC000006,0.081
MAC000006,0.108
MAC000006,0.091
MAC000006,0.041
MAC000006,0.076
MAC000006,0.056
MAC000006,0.043
MAC000006,0.082
MAC000006,0.029
MAC000006,0.022
MAC000006,0.044
MAC000006,0.014
MAC000006,0.029
MAC000006,0.036
MAC000006,0.015
MAC000006,0.039
MAC000006,0.031
MAC000006,0.015
MAC000006,0.04
MAC000006,0.026
MAC000006,0.014
MAC000006,0.043
MAC000006,0.053
MAC000006,0.07
MAC000006,0.096
MAC000006,0.085
MAC000006,0.081
MAC000006,0.247
MAC000006,0.06
MAC000006,0.178
MAC000006,0.104
MAC000006,0.058
MAC000006,0.037
MAC000006,0.07
MAC000006,0.102
MAC000006,0.082
MAC000006,0.084
MAC000006,0.081
MAC000006,0.054
MAC000006,0.076
MAC000006,0.066
MAC000006,0.02
MAC000006,0.022
MAC000006,0.042
MAC000006,0.028
MAC000006,0.081
MAC000006,0.119
MAC000006,0.092
MAC000006,0.131
MAC000006,0.089
MAC000006,0.081
MAC000006,0.091
MAC000006,0.05
MAC000006,0.057
MAC000006,0.072
MAC000006,0.043
MAC000006,0.047
MAC000006,0.029
MAC000006,0.014
MAC000006,0.047
MAC000006,0.018
MAC000006,0.014
MAC000006,0.051
MAC000006,0.018
MAC000006,0.023
MAC000006,0.042
MAC000006,0.014
MAC000006,0.031
MAC000006,0.033
MAC000006,0.014
MAC000006,0.052
MAC000006,0.071
MAC000006,0.057
MAC000006,0.09
MAC000006,0.058
MAC000006,0.054
MAC000006,0.048
MAC000006,0.013
MAC000006,0.055
MAC000006,0.061
MAC000006,0.148
MAC000006,0.453
MAC000006,0.467
MAC000006,0.08
MAC000006,0.129
MAC000006,0.27
MAC000006,0.118
MAC000006,0.064
MAC000006,0.04
MAC000006,0.037
MAC000006,0.073
MAC000006,0.038
MAC000006,0.051
MAC000006,0.117
MAC000006,0.131
MAC000006,0.13
MAC000006,0.302
MAC000006,0.112
MAC000006,0.076
MAC000006,0.077
MAC000006,0.046
MAC000006,0.05
MAC000006,0.089
MAC000006,0.046
MAC000006,0.066
MAC000006,0.048
MAC000006,0.014
MAC000006,0.048
MAC000006,0.016
MAC000006,0.014
MAC000006,0.05
MAC000006,0.018
MAC000006,0.023
MAC000006,0.04
MAC000006,0.015
MAC000006,0.031
MAC000006,0.032
MAC000006,0.014
MAC000006,0.051
MAC000006,0.075
MAC000006,0.075
MAC000006,0.112
MAC000006,0.083
MAC000006,0.21
MAC000006,0.106
MAC000006,0.035
MAC000006,0.024
MAC000006,0.041
MAC000006,0.014
MAC000006,0.033
MAC000006,0.03
MAC000006,0.097
MAC000006,0.064
MAC000006,0.145
MAC000006,0.08
MAC000006,0.114
MAC000006,0.078
MAC000006,0.082
MAC000006,0.068
MAC000006,0.04
MAC000006,0.079
MAC000006,0.099
MAC000006,0.082
MAC000006,0.116
MAC000006,0.086
MAC000006,0.088
MAC000006,0.126
MAC000006,0.053
MAC000006,0.055
MAC000006,0.068
MAC000006,0.043
MAC000006,0.042
MAC000006,0.03
MAC000006,0.014
MAC000006,0.069
MAC000006,0.055
MAC000006,0.062
MAC000006,0.032
MAC000006,0.015
MAC000006,0.056
MAC000006,0.015
MAC000006,0.018
MAC000006,0.047
MAC000006,0.039
MAC000006,0.049
MAC000006,0.059
MAC000006,0.05
MAC000006,0.096
MAC000006,0.094
MAC000006,0.078
MAC000006,0.246
MAC000006,0.102
MAC000006,0.04
MAC000006,0.127
MAC000006,0.042
MAC000006,0.053
MAC000006,0.055
MAC000006,0.037
MAC000006,0.068
MAC000006,0.062
MAC000006,0.036
MAC000006,0.074
MAC000006,0.037
MAC000006,0.05
MAC000006,0.062
MAC000006,0.037
MAC000006,0.065
MAC000006,0.052
MAC000006,0.055
MAC000006,0.12
MAC000006,0.081
MAC000006,0.095
MAC000006,0.105
MAC000006,0.081
MAC000006,0.13
MAC000006,0.049
MAC000006,0.042
MAC000006,0.088
MAC000006,0.055
MAC000006,0.056
MAC000006,0.066
MAC000006,0.042
MAC000006,0.052
MAC000006,0.027
MAC000006,0.015
MAC000006,0.046
MAC000006,0.018
MAC000006,0.016
MAC000006,0.05
MAC000006,0.015
MAC000006,0.014
MAC000006,0.05
MAC000006,0.014
MAC000006,0.018
MAC000006,0.073
MAC000006,0.118
MAC000006,0.122
MAC000006,0.109
MAC000006,0.195
MAC000006,0.108
MAC000006,0.045
MAC000006,0.04
MAC000006,0.071
MAC000006,0.036
MAC000006,0.055
MAC000006,0.049
MAC000006,0.034
MAC000006,0.07
MAC000006,0.037
MAC000006,0.043
MAC000006,0.059
MAC000006,0.034
MAC000006,0.062
MAC000006,0.044
MAC000006,0.052
MAC000006,0.116
MAC000006,0.079
MAC000006,0.098
MAC000006,0.139
MAC000006,0.141
MAC000006,0.074
MAC000006,0.038
MAC000006,0.047
MAC000006,0.066
MAC000006,0.045
MAC000006,0.069
MAC000006,0.055
MAC000006,0.015
MAC000006,0.049
MAC000006,0.049
MAC000006,0.014
MAC000006,0.019
MAC000006,0.044
MAC000006,0.014
MAC000006,0.033
MAC000006,0.03
MAC000006,0.015
MAC000006,0.043
MAC000006,0.021
MAC000006,0.014
MAC000006,0.05
MAC000006,0.015
MAC000006,0.016
MAC000006,0.061
MAC000006,0.058
MAC000006,0.065
MAC000006,0.083
MAC000006,0.055
MAC000006,0.085
MAC000006,0.179
MAC000006,0.035
MAC000006,0.068
MAC000006,0.106
MAC000006,0.037
MAC000006,0.074
MAC000006,0.049
MAC000006,0.092
MAC000006,0.088
MAC000006,0.083
MAC000006,0.036
MAC000006,0.055
MAC000006,0.058
MAC000006,0.034
MAC000006,0.067
MAC000006,0.036
MAC000006,0.072
MAC000006,0.122
MAC000006,0.019
MAC000006,0.037
MAC000006,0.035
MAC000006,0.019
MAC000006,0.066
MAC000006,0.184
MAC000006,0.065
MAC000006,0.082
MAC000006,0.036
MAC000006,0.036
MAC000006,0.027
MAC000006,0.014
MAC000006,0.049
MAC000006,0.014
MAC000006,0.019
MAC000006,0.045
MAC000006,0.014
MAC000006,0.032
MAC000006,0.033
MAC000006,0.014
MAC000006,0.042
MAC000006,0.022
MAC000006,0.014
MAC000006,0.05
MAC000006,0.028
MAC000006,0.061
MAC000006,0.11
MAC000006,0.078
MAC000006,0.226
MAC000006,0.063
MAC000006,0.085
MAC000006,0.071
MAC000006,0.041
MAC000006,0.035
MAC000006,0.071
MAC000006,0.034
MAC000006,0.047
MAC000006,0.058
MAC000006,0.034
MAC000006,0.059
MAC000006,0.048
MAC000006,0.025
MAC000006,0.047
MAC000006,0.017
MAC000006,0.024
MAC000006,0.08
MAC000006,0.054
MAC000006,0.086
MAC000006,0.127
MAC000006,0.185
MAC000006,0.127
MAC000006,0.103
MAC000006,0.038
MAC000006,0.06
MAC000006,0.055
MAC000006,0.052
MAC000006,0.069
MAC000006,0.014
MAC000006,0.026
MAC000006,0.037
MAC000006,0.014
MAC000006,0.041
MAC000006,0.023
MAC000006,0.014
MAC000006,0.049
MAC000006,0.015
MAC000006,0.026
MAC000006,0.037
MAC000006,0.014
MAC000006,0.038
MAC000006,0.025
MAC000006,0.014
MAC000006,0.064
MAC000006,0.061
MAC000006,0.071
MAC000006,0.112
MAC000006,0.079
MAC000006,0.206
MAC000006,0.055
MAC000006,0.084
MAC000006,0.076
MAC000006,0.035
MAC000006,0.028
MAC000006,0.043
MAC000006,0.014
MAC000006,0.038
MAC000006,0.026
MAC000006,0.014
MAC000006,0.05
MAC000006,0.015
MAC000006,0.022
MAC000006,0.041
MAC000006,0.014
MAC000006,0.053
MAC000006,0.073
MAC000006,0.058
MAC000006,0.191
MAC000006,0.123
MAC000006,0.054
MAC000006,0.038
MAC000006,0.086
MAC000006,0.073
MAC000006,0.043
MAC000006,0.065
MAC000006,0.073
MAC000006,0.013
MAC000006,0.026
MAC000006,0.058
MAC000006,0.028
MAC000006,0.072
MAC000006,0.066
MAC000006,0.059
MAC000006,0.023
MAC000006,0.021
MAC000006,0.059
MAC000006,0.016
MAC000006,0.03
MAC000006,0.069
MAC000006,0.037
MAC000006,0.045
MAC000006,0.059
MAC000006,0.058
MAC000006,0.075
MAC000006,0.094
MAC000006,0.078
MAC000006,0.231
MAC000006,0.065
MAC000006,0.018
MAC000006,0.037
MAC000006,0.032
MAC000006,0.014
MAC000006,0.051
MAC000006,0.043
MAC000006,0.035
MAC000006,0.072
MAC000006,0.034
MAC000006,0.04
MAC000006,0.08
MAC000006,0.054
MAC000006,0.034
MAC000006,0.07
MAC000006,0.039
MAC000006,0.049
MAC000006,0.118
MAC000006,0.075
MAC000006,0.081
MAC000006,0.11
MAC000006,0.075
MAC000006,0.086
MAC000006,0.074
MAC000006,0.048
MAC000006,0.185
MAC000006,0.065
MAC000006,0.049
MAC000006,0.057
MAC000006,0.025
MAC000006,0.014
MAC000006,0.049
MAC000006,0.019
MAC000006,0.014
MAC000006,0.052
MAC000006,0.017
MAC000006,0.014
MAC000006,0.052
MAC000006,0.014
MAC000006,0.014
MAC000006,0.052
MAC000006,0.014
MAC000006,0.046
MAC000006,0.139
MAC000006,0.129
MAC000006,0.123
MAC000006,0.079
MAC000006,0.198
MAC000006,0.135
MAC000006,0.034
MAC000006,0.054
MAC000006,0.058
MAC000006,0.036
MAC000006,0.047
MAC000006,0.022
MAC000006,0.014
MAC000006,0.051
MAC000006,0.014
MAC000006,0.021
MAC000006,0.045
MAC000006,0.014
MAC000006,0.03
MAC000006,0.035
MAC000006,0.013
MAC000006,0.052
MAC000006,0.068
MAC000006,0.054
MAC000006,0.093
MAC000006,0.2
MAC000006,0.079
MAC000006,0.107
MAC000006,0.038
MAC000006,0.045
MAC000006,0.08
MAC000006,0.041
MAC000006,0.031
MAC000006,0.036
MAC000006,0.014
MAC000006,0.039
MAC000006,0.027
MAC000006,0.014
MAC000006,0.045
MAC000006,0.021
MAC000006,0.016
MAC000006,0.05
MAC000006,0.015
MAC000006,0.015
MAC000006,0.051
MAC000006,0.014
MAC000006,0.015
MAC000006,0.065
MAC000006,0.058
MAC000006,0.067
MAC000006,0.113
MAC000006,0.075
MAC000006,0.197
MAC000006,0.067
MAC000006,0.082
MAC000006,0.065
MAC000006,0.467
MAC000006,0.067
MAC000006,0.099
MAC000006,0.096
MAC000006,0.092
MAC000006,0.085
MAC000006,0.08
MAC000006,0.04
MAC000006,0.046
MAC000006,0.153
MAC000006,0.033
MAC000006,0.057
MAC000006,0.051
MAC000006,0.055
MAC000006,0.114
MAC000006,0.086
MAC000006,0.078
MAC000006,0.118
MAC000006,0.08
MAC000006,0.117
MAC000006,0.087
MAC000006,0.042
MAC000006,0.062
MAC000006,0.034
MAC000006,0.014
MAC000006,0.042
MAC000006,0.024
MAC000006,0.014
MAC000006,0.049
MAC000006,0.016
MAC000006,0.014
MAC000006,0.051
MAC000006,0.015
MAC000006,0.018
MAC000006,0.05
MAC000006,0.021
MAC000006,0.046
MAC000006,0.064
MAC000006,0.037
MAC000006,0.063
MAC000006,0.103
MAC000006,0.078
MAC000006,0.096
MAC000006,0.096
MAC000006,0.218
MAC000006,0.062
MAC000006,0.118
MAC000006,0.034
MAC000006,0.064
MAC000006,0.047
MAC000006,0.034
MAC000006,0.077
MAC000006,0.037
MAC000006,0.042
MAC000006,0.054
MAC000006,0.014
MAC000006,0.033
MAC000006,0.035
MAC000006,0.019
MAC000006,0.059
MAC000006,0.197
MAC000006,0.08
MAC000006,0.122
MAC000006,0.127
MAC000006,0.159
MAC000006,0.145
MAC000006,0.143
MAC000006,0.098
MAC000006,0.109
MAC000006,0.071
MAC000006,0.043
MAC000006,0.07
MAC000006,0.049
MAC000006,0.014
MAC000006,0.051
MAC000006,0.014
MAC000006,0.024
MAC000006,0.041
MAC000006,0.014
MAC000006,0.035
MAC000006,0.035
MAC000006,0.015
MAC000006,0.047
MAC000006,0.018
MAC000006,0.015
MAC000006,0.049
MAC000006,0.015
MAC000006,0.036
MAC000006,0.086
MAC000006,0.072
MAC000006,0.097
MAC000006,0.248
MAC000006,0.069
MAC000006,0.123
MAC000006,0.115
MAC000006,0.035
MAC000006,0.069
MAC000006,0.039
MAC000006,0.035
MAC000006,0.059
MAC000006,0.014
MAC000006,0.025
MAC000006,0.042
MAC000006,0.014
MAC000006,0.041
MAC000006,0.079
MAC000006,0.048
MAC000006,0.036
MAC000006,0.095
MAC000006,0.107
MAC000006,0.079
MAC000006,0.096
MAC000006,0.122
MAC000006,0.084
MAC000006,0.217
MAC000006,0.121
MAC000006,0.061
MAC000006,0.042
MAC000006,0.075
MAC000006,0.062
MAC000006,0.032
MAC000006,0.04
MAC000006,0.037
MAC000006,0.026
MAC000006,0.075
MAC000006,0.065
MAC000006,0.059
MAC000006,0.016
MAC000006,0.025
MAC000006,0.048
MAC000006,0.016
MAC000006,0.032
MAC000006,0.036
MAC000006,0.015
MAC000006,0.039
MAC000006,0.041
MAC000006,0.058
MAC000006,0.102
MAC000006,0.086
MAC000006,0.216
MAC000006,0.143
MAC000006,0.035
MAC000006,0.044
MAC000006,0.065
MAC000006,0.035
MAC000006,0.762
MAC000006,0.109
MAC000006,0.097
MAC000006,0.271
MAC000006,0.052
MAC000006,0.034
MAC000006,0.076
MAC000006,0.039
MAC000006,0.048
MAC000006,0.161
MAC000006,0.034
MAC000006,0.055
MAC000006,0.074
MAC000006,0.098
MAC000006,0.136
MAC000006,0.216
MAC000006,0.259
MAC000006,0.273
MAC000006,0.097
MAC000006,0.084
MAC000006,0.083
MAC000006,0.028
MAC000006,0.067
MAC000006,0.07
MAC000006,0.042
MAC000006,0.062
MAC000006,0.049
MAC000006,0.014
MAC000006,0.023
MAC000006,0.057
MAC000006,0.014
MAC000006,0.015
MAC000006,0.057
MAC000006,0.021
MAC000006,0.014
MAC000006,0.047
MAC000006,0.029
MAC000006,0.015
MAC000006,0.051
MAC000006,0.114
MAC000006,0.134
MAC000006,0.128
MAC000006,0.239
MAC000006,0.036
MAC000006,0.059
MAC000006,0.158
MAC000006,0.034
MAC000006,0.072
MAC000006,0.041
MAC000006,0.036
MAC000006,0.073
MAC000006,0.034
MAC000006,0.048
MAC000006,0.059
MAC000006,0.034
MAC000006,0.06
MAC000006,0.055
MAC000006,0.109
MAC000006,0.066
MAC000006,0.071
MAC000006,0.05
MAC000006,0.121
MAC000006,0.079
MAC000006,0.083
MAC000006,0.206
MAC000006,0.05
MAC000006,0.062
MAC000006,0.072
MAC000006,0.056
MAC000006,0.068
MAC000006,0.038
MAC000006,0.014
MAC000006,0.047
MAC000006,0.022
MAC000006,0.014
MAC000006,0.054
MAC000006,0.014
MAC000006,0.017
MAC000006,0.052
MAC000006,0.015
MAC000006,0.022
MAC000006,0.047
MAC000006,0.014
MAC000006,0.025
MAC000006,0.045
MAC000006,0.037
MAC000006,0.066
MAC000006,0.106
MAC000006,0.078
MAC000006,0.098
MAC000006,0.098
MAC000006,0.185
MAC000006,0.079
MAC000006,0.054
MAC000006,0.034
MAC000006,0.065
MAC000006,0.064
MAC000006,0.014
MAC000006,0.05
MAC000006,0.046
MAC000006,0.068
MAC000006,0.065
MAC000006,0.047
MAC000006,0.015
MAC000006,0.043
MAC000006,0.025
MAC000006,0.014
MAC000006,0.053
MAC000006,0.028
MAC000006,0.063
MAC000006,0.18
MAC000006,0.125
MAC000006,0.27
MAC000006,0.114
MAC000006,0.072
MAC000006,0.055
MAC000006,0.067
MAC000006,0.044
MAC000006,0.068
MAC000006,0.064
MAC000006,0.043
MAC000006,0.048
MAC000006,0.029
MAC000006,0.014
MAC000006,0.049
MAC000006,0.02
MAC000006,0.014
MAC000006,0.056
MAC000006,0.014
MAC000006,0.018
MAC000006,0.05
MAC000006,0.015
MAC000006,0.022
MAC000006,0.048
MAC000006,0.03
MAC000006,0.071
MAC000006,0.084
MAC000006,0.079
MAC000006,0.097
MAC000006,0.248
MAC000006,0.079
MAC000006,0.066
MAC000006,0.032
MAC000006,0.014
MAC000006,0.049
MAC000006,0.019
MAC000006,0.02
MAC000006,0.076
MAC000006,0.035
MAC000006,0.053
MAC000006,0.063
MAC000006,0.179
MAC000006,0.062
MAC000006,0.062
MAC000006,0.032
MAC000006,0.061
MAC000006,0.066
MAC000006,0.117
MAC000006,0.131
MAC000006,0.136
MAC000006,0.152
MAC000006,0.151
MAC000006,0.137
MAC000006,0.058
MAC000006,0.075
MAC000006,0.072
MAC000006,0.046
MAC000006,0.077
MAC000006,0.049
MAC000006,0.045
MAC000006,0.075
MAC000006,0.014
MAC000006,0.028
MAC000006,0.038
MAC000006,0.015
MAC000006,0.04
MAC000006,0.028
MAC000006,0.014
MAC000006,0.047
MAC000006,0.018
MAC000006,0.015
MAC000006,0.051
MAC000006,0.029
MAC000006,0.064
MAC000006,0.091
MAC000006,0.071
MAC000006,0.232
MAC000006,0.063
MAC000006,0.096
MAC000006,0.06
MAC000006,0.055
MAC000006,0.054
MAC000006,0.066
MAC000006,0.044
MAC000006,0.034
MAC000006,0.073
MAC000006,0.034
MAC000006,0.04
MAC000006,0.067
MAC000006,0.035
MAC000006,0.047
MAC000006,0.058
MAC000006,0.034
MAC000006,0.053
MAC000006,0.077
MAC000006,0.081
MAC000006,0.091
MAC000006,0.114
MAC000006,0.157
MAC000006,0.087
MAC000006,0.105
MAC000006,0.057
MAC000006,0.056
MAC000006,0.061
MAC000006,0.014
MAC000006,0.037
MAC000006,0.031
MAC000006,0.014
MAC000006,0.049
MAC000006,0.046
MAC000006,0.068
MAC000006,0.065
MAC000006,0.043
MAC000006,0.016
MAC000006,0.049
MAC000006,0.017
MAC000006,0.024
MAC000006,0.045
MAC000006,0.015
MAC000006,0.038
MAC000006,0.041
MAC000006,0.07
MAC000006,0.114
MAC000006,0.077
MAC000006,0.09
MAC000006,0.233
MAC000006,0.071
MAC000006,0.053
MAC000006,0.056
MAC000006,0.037
MAC000006,0.091
MAC000006,0.155
