LCLid,KWH/hh (per half hour)
MAC000016,0.249
MAC000016,0.097
MAC000016,0.159
MAC000016,0.094
MAC000016,0.125
MAC000016,0.094
MAC000016,0.116
MAC000016,0.144
MAC000016,0.127
MAC000016,0.151
MAC000016,0.173
MAC000016,0.181
MAC000016,0.231
MAC000016,0.179
MAC000016,0.221
MAC000016,0.251
MAC000016,0.365
MAC000016,0.202
MAC000016,0.133
MAC000016,0.214
MAC000016,0.148
MAC000016,0.086
MAC000016,0.021
MAC000016,0.03
MAC000016,0.036
MAC000016,0.022
MAC000016,0.045
MAC000016,0.03
MAC000016,0.023
MAC000016,0.045
MAC000016,0.022
MAC000016,0.022
MAC000016,0.046
MAC000016,0.021
MAC000016,0.032
MAC000016,0.081
MAC000016,0.067
MAC000016,0.085
MAC000016,0.189
MAC000016,0.162
MAC000016,0.169
MAC000016,0.142
MAC000016,0.156
MAC000016,0.18
MAC000016,0.453
MAC000016,0.317
MAC000016,0.18
MAC000016,0.135
MAC000016,0.133
MAC000016,0.183
MAC000016,0.123
MAC000016,0.115
MAC000016,0.106
MAC000016,0.142
MAC000016,0.129
MAC000016,0.151
MAC000016,0.187
MAC000016,0.159
MAC000016,0.145
MAC000016,0.319
MAC000016,0.135
MAC000016,0.129
MAC000016,0.154
MAC000016,0.149
MAC000016,0.124
MAC000016,0.149
MAC000016,0.128
MAC000016,0.094
MAC000016,0.063
MAC000016,0.021
MAC000016,0.022
MAC000016,0.046
MAC000016,0.023
MAC000016,0.022
MAC000016,0.04
MAC000016,0.029
MAC000016,0.03
MAC000016,0.023
MAC000016,0.047
MAC000016,0.022
MAC000016,0.023
MAC000016,0.043
MAC000016,0.038
MAC000016,0.064
MAC000016,0.063
MAC000016,0.103
MAC000016,0.134
MAC000016,0.23
MAC000016,0.155
MAC000016,0.133
MAC000016,0.133
MAC000016,0.188
MAC000016,0.129
MAC000016,0.144
MAC000016,0.177
MAC000016,0.129
MAC000016,0.129
MAC000016,0.154
MAC000016,0.127
MAC000016,0.124
MAC000016,0.183
MAC000016,0.158
MAC000016,0.143
MAC000016,0.204
MAC000016,0.179
MAC000016,0.221
MAC000016,0.179
MAC000016,0.2
MAC000016,0.183
MAC000016,0.201
MAC000016,0.28
MAC000016,0.229
MAC000016,0.225
MAC000016,0.15
MAC000016,0.15
MAC000016,0.143
MAC000016,0.094
MAC000016,0.024
MAC000016,0.048
MAC000016,0.022
MAC000016,0.048
MAC000016,0.023
MAC000016,0.05
MAC000016,0.034
MAC000016,0.023
MAC000016,0.046
MAC000016,0.022
MAC000016,0.034
MAC000016,0.046
MAC000016,0.022
MAC000016,0.051
MAC000016,0.068
MAC000016,0.07
MAC000016,0.107
MAC000016,0.178
MAC000016,0.144
MAC000016,0.192
MAC000016,0.13
MAC000016,0.166
MAC000016,0.383
MAC000016,0.565
MAC000016,0.176
MAC000016,0.15
MAC000016,0.076
MAC000016,0.105
MAC000016,0.096
MAC000016,0.093
MAC000016,0.117
MAC000016,0.096
MAC000016,0.124
MAC000016,0.156
MAC000016,0.126
MAC000016,0.127
MAC000016,0.151
MAC000016,0.128
MAC000016,0.213
MAC000016,0.157
MAC000016,0.126
MAC000016,0.139
MAC000016,0.158
MAC000016,0.127
MAC000016,0.155
MAC000016,0.131
MAC000016,0.106
MAC000016,0.113
MAC000016,0.066
MAC000016,0.039
MAC000016,0.03
MAC000016,0.058
MAC000016,0.03
MAC000016,0.032
MAC000016,0.055
MAC000016,0.031
MAC000016,0.03
MAC000016,0.054
MAC000016,0.03
MAC000016,0.031
MAC000016,0.054
MAC000016,0.041
MAC000016,0.068
MAC000016,0.092
MAC000016,0.07
MAC000016,0.161
MAC000016,0.157
MAC000016,0.156
MAC000016,0.143
MAC000016,0.175
MAC000016,0.627
MAC000016,0.218
MAC000016,0.186
MAC000016,0.128
MAC000016,0.138
MAC000016,0.09
MAC000016,0.188
MAC000016,0.123
MAC000016,0.097
MAC000016,0.133
MAC000016,0.135
MAC000016,0.111
MAC000016,0.135
MAC000016,0.136
MAC000016,0.129
MAC000016,0.154
MAC000016,0.291
MAC000016,0.141
MAC000016,0.135
MAC000016,0.145
MAC000016,0.151
MAC000016,0.129
MAC000016,0.145
MAC000016,0.148
MAC000016,0.075
MAC000016,0.055
MAC000016,0.031
MAC000016,0.03
MAC000016,0.055
MAC000016,0.031
MAC000016,0.031
MAC000016,0.055
MAC000016,0.03
MAC000016,0.031
MAC000016,0.054
MAC000016,0.031
MAC000016,0.031
MAC000016,0.054
MAC000016,0.031
MAC000016,0.041
MAC000016,0.094
MAC000016,0.067
MAC000016,0.07
MAC000016,0.252
MAC000016,0.143
MAC000016,0.189
MAC000016,0.205
MAC000016,0.149
MAC000016,0.168
MAC000016,0.411
MAC000016,0.193
MAC000016,0.353
MAC000016,0.331
MAC000016,0.182
MAC000016,0.186
MAC000016,0.151
MAC000016,0.183
MAC000016,0.154
MAC000016,0.17
MAC000016,0.144
MAC000016,0.153
MAC000016,0.146
MAC000016,0.127
MAC000016,0.144
MAC000016,0.242
MAC000016,0.147
MAC000016,0.151
MAC000016,0.131
MAC000016,0.129
MAC000016,0.161
MAC000016,0.131
MAC000016,0.139
MAC000016,0.121
MAC000016,0.065
MAC000016,0.049
MAC000016,0.033
MAC000016,0.033
MAC000016,0.022
MAC000016,0.037
MAC000016,0.033
MAC000016,0.023
MAC000016,0.029
MAC000016,0.054
MAC000016,0.024
MAC000016,0.023
MAC000016,0.047
MAC000016,0.023
MAC000016,0.022
MAC000016,0.049
MAC000016,0.07
MAC000016,0.061
MAC000016,0.087
MAC000016,0.22
MAC000016,0.176
MAC000016,0.181
MAC000016,0.138
MAC000016,0.157
MAC000016,0.147
MAC000016,0.127
MAC000016,0.246
MAC000016,0.153
MAC000016,0.131
MAC000016,0.13
MAC000016,0.162
MAC000016,0.132
MAC000016,0.144
MAC000016,0.157
MAC000016,0.129
MAC000016,0.13
MAC000016,0.153
MAC000016,0.13
MAC000016,0.127
MAC000016,0.143
MAC000016,0.31
MAC000016,0.129
MAC000016,0.142
MAC000016,0.159
MAC000016,0.124
MAC000016,0.144
MAC000016,0.136
MAC000016,0.128
MAC000016,0.127
MAC000016,0.055
MAC000016,0.031
MAC000016,0.048
MAC000016,0.022
MAC000016,0.023
MAC000016,0.048
MAC000016,0.023
MAC000016,0.022
MAC000016,0.043
MAC000016,0.027
MAC000016,0.023
MAC000016,0.04
MAC000016,0.038
MAC000016,0.021
MAC000016,0.033
MAC000016,0.088
MAC000016,0.067
MAC000016,0.09
MAC000016,0.238
MAC000016,0.156
MAC000016,0.19
MAC000016,0.164
MAC000016,0.159
MAC000016,0.113
MAC000016,0.137
MAC000016,0.123
MAC000016,0.096
MAC000016,0.119
MAC000016,0.142
MAC000016,0.143
MAC000016,0.122
MAC000016,0.094
MAC000016,0.107
MAC000016,0.146
MAC000016,0.13
MAC000016,0.152
MAC000016,0.168
MAC000016,0.179
MAC000016,0.198
MAC000016,0.373
MAC000016,0.197
MAC000016,0.177
MAC000016,0.196
MAC000016,0.233
MAC000016,0.376
MAC000016,0.236
MAC000016,0.187
MAC000016,0.224
MAC000016,0.144
MAC000016,0.083
MAC000016,0.022
MAC000016,0.044
MAC000016,0.025
MAC000016,0.022
MAC000016,0.047
MAC000016,0.021
MAC000016,0.035
MAC000016,0.039
MAC000016,0.022
MAC000016,0.04
MAC000016,0.027
MAC000016,0.022
MAC000016,0.048
MAC000016,0.071
MAC000016,0.06
MAC000016,0.097
MAC000016,0.191
MAC000016,0.206
MAC000016,0.187
MAC000016,0.164
MAC000016,0.143
MAC000016,0.159
MAC000016,0.131
MAC000016,0.132
MAC000016,0.154
MAC000016,0.131
MAC000016,0.131
MAC000016,0.228
MAC000016,0.161
MAC000016,0.144
MAC000016,0.171
MAC000016,0.206
MAC000016,0.135
MAC000016,0.139
MAC000016,0.128
MAC000016,0.147
MAC000016,0.189
MAC000016,0.26
MAC000016,0.137
MAC000016,0.147
MAC000016,0.171
MAC000016,0.125
MAC000016,0.151
MAC000016,0.129
MAC000016,0.141
MAC000016,0.101
MAC000016,0.05
MAC000016,0.043
MAC000016,0.021
MAC000016,0.027
MAC000016,0.043
MAC000016,0.023
MAC000016,0.022
MAC000016,0.042
MAC000016,0.022
MAC000016,0.021
MAC000016,0.046
MAC000016,0.047
MAC000016,0.021
MAC000016,0.042
MAC000016,0.033
MAC000016,0.064
MAC000016,0.071
MAC000016,0.096
MAC000016,0.119
MAC000016,0.237
MAC000016,0.172
MAC000016,0.13
MAC000016,0.134
MAC000016,0.186
MAC000016,0.182
MAC000016,0.171
MAC000016,0.136
MAC000016,0.129
MAC000016,0.167
MAC000016,0.134
MAC000016,0.131
MAC000016,0.142
MAC000016,0.127
MAC000016,0.154
MAC000016,0.137
MAC000016,0.149
MAC000016,0.231
MAC000016,0.182
MAC000016,0.194
MAC000016,0.29
MAC000016,0.278
MAC000016,0.353
MAC000016,0.125
MAC000016,0.168
MAC000016,0.18
MAC000016,0.279
MAC000016,0.139
MAC000016,0.144
MAC000016,0.099
MAC000016,0.065
MAC000016,0.029
MAC000016,0.027
MAC000016,0.042
MAC000016,0.022
MAC000016,0.047
MAC000016,0.023
MAC000016,0.03
MAC000016,0.038
MAC000016,0.023
MAC000016,0.066
MAC000016,0.024
MAC000016,0.022
MAC000016,0.056
MAC000016,0.067
MAC000016,0.061
MAC000016,0.115
MAC000016,0.178
MAC000016,0.143
MAC000016,0.208
MAC000016,0.142
MAC000016,0.174
MAC000016,0.239
MAC000016,0.624
MAC000016,0.175
MAC000016,0.199
MAC000016,0.142
MAC000016,0.145
MAC000016,0.208
MAC000016,0.133
MAC000016,0.155
MAC000016,0.141
MAC000016,0.131
MAC000016,0.159
MAC000016,0.128
MAC000016,0.152
MAC000016,0.153
MAC000016,0.13
MAC000016,0.434
MAC000016,0.132
MAC000016,0.126
MAC000016,0.159
MAC000016,0.153
MAC000016,0.146
MAC000016,0.143
MAC000016,0.131
MAC000016,0.107
MAC000016,0.037
MAC000016,0.022
MAC000016,0.045
MAC000016,0.023
MAC000016,0.023
MAC000016,0.046
MAC000016,0.023
MAC000016,0.023
MAC000016,0.067
MAC000016,0.022
MAC000016,0.022
MAC000016,0.077
MAC000016,0.057
MAC000016,0.033
MAC000016,0.033
MAC000016,0.067
MAC000016,0.09
MAC000016,0.095
MAC000016,0.163
MAC000016,0.189
MAC000016,0.136
MAC000016,0.132
MAC000016,0.156
MAC000016,0.134
MAC000016,0.107
MAC000016,0.118
MAC000016,0.112
MAC000016,0.535
MAC000016,0.269
MAC000016,0.198
MAC000016,0.157
MAC000016,0.151
MAC000016,0.132
MAC000016,0.129
MAC000016,0.144
MAC000016,0.133
MAC000016,0.128
MAC000016,0.145
MAC000016,0.15
MAC000016,0.278
MAC000016,0.156
MAC000016,0.127
MAC000016,0.195
MAC000016,0.147
MAC000016,0.129
MAC000016,0.15
MAC000016,0.142
MAC000016,0.091
MAC000016,0.065
MAC000016,0.023
MAC000016,0.022
MAC000016,0.048
MAC000016,0.022
MAC000016,0.023
MAC000016,0.047
MAC000016,0.035
MAC000016,0.03
MAC000016,0.045
MAC000016,0.024
MAC000016,0.022
MAC000016,0.035
MAC000016,0.034
MAC000016,0.033
MAC000016,0.063
MAC000016,0.085
MAC000016,0.081
MAC000016,0.217
MAC000016,0.204
MAC000016,0.193
MAC000016,0.183
MAC000016,0.151
MAC000016,0.515
MAC000016,0.195
MAC000016,0.21
MAC000016,0.133
MAC000016,0.404
MAC000016,0.26
MAC000016,0.137
MAC000016,0.19
MAC000016,0.146
MAC000016,0.165
MAC000016,0.153
MAC000016,0.132
MAC000016,0.152
MAC000016,0.126
MAC000016,0.132
MAC000016,0.166
MAC000016,0.133
MAC000016,0.131
MAC000016,0.15
MAC000016,0.129
MAC000016,0.123
MAC000016,0.153
MAC000016,0.129
MAC000016,0.136
MAC000016,0.108
MAC000016,0.042
MAC000016,0.027
MAC000016,0.044
MAC000016,0.022
MAC000016,0.026
MAC000016,0.045
MAC000016,0.023
MAC000016,0.023
MAC000016,0.066
MAC000016,0.026
MAC000016,0.023
MAC000016,0.049
MAC000016,0.022
MAC000016,0.022
MAC000016,0.052
MAC000016,0.068
MAC000016,0.062
MAC000016,0.098
MAC000016,0.187
MAC000016,0.142
MAC000016,0.179
MAC000016,0.139
MAC000016,0.145
MAC000016,0.157
MAC000016,0.146
MAC000016,0.129
MAC000016,0.138
MAC000016,0.262
MAC000016,0.173
MAC000016,0.135
MAC000016,0.149
MAC000016,0.13
MAC000016,0.167
MAC000016,0.194
MAC000016,0.165
MAC000016,0.126
MAC000016,0.125
MAC000016,0.158
MAC000016,0.126
MAC000016,0.211
MAC000016,0.152
MAC000016,0.122
MAC000016,0.135
MAC000016,0.149
MAC000016,0.125
MAC000016,0.121
MAC000016,0.151
MAC000016,0.098
MAC000016,0.047
MAC000016,0.05
MAC000016,0.022
MAC000016,0.023
MAC000016,0.05
MAC000016,0.023
MAC000016,0.023
MAC000016,0.061
MAC000016,0.035
MAC000016,0.023
MAC000016,0.049
MAC000016,0.022
MAC000016,0.022
MAC000016,0.049
MAC000016,0.033
MAC000016,0.06
MAC000016,0.079
MAC000016,0.099
MAC000016,0.171
MAC000016,0.234
MAC000016,0.198
MAC000016,0.143
MAC000016,0.175
MAC000016,0.116
MAC000016,0.143
MAC000016,0.113
MAC000016,0.095
MAC000016,0.117
MAC000016,0.117
MAC000016,0.15
MAC000016,0.135
MAC000016,0.095
MAC000016,0.121
MAC000016,0.136
MAC000016,0.128
MAC000016,0.197
MAC000016,0.197
MAC000016,0.186
MAC000016,0.235
MAC000016,0.194
MAC000016,0.171
MAC000016,0.18
MAC000016,0.168
MAC000016,0.25
MAC000016,0.306
MAC000016,0.207
MAC000016,0.121
MAC000016,0.179
MAC000016,0.139
MAC000016,0.075
MAC000016,0.021
MAC000016,0.041
MAC000016,0.036
MAC000016,0.053
MAC000016,0.021
MAC000016,0.034
MAC000016,0.029
MAC000016,0.047
MAC000016,0.04
MAC000016,0.022
MAC000016,0.041
MAC000016,0.022
MAC000016,0.04
MAC000016,0.073
MAC000016,0.062
MAC000016,0.108
MAC000016,0.151
MAC000016,0.201
MAC000016,0.18
MAC000016,0.139
MAC000016,0.155
MAC000016,0.14
MAC000016,0.159
MAC000016,0.152
MAC000016,0.153
MAC000016,0.141
MAC000016,0.127
MAC000016,0.148
MAC000016,0.128
MAC000016,0.139
MAC000016,0.123
MAC000016,0.121
MAC000016,0.151
MAC000016,0.13
MAC000016,0.128
MAC000016,0.147
MAC000016,0.13
MAC000016,0.32
MAC000016,0.129
MAC000016,0.143
MAC000016,0.142
MAC000016,0.132
MAC000016,0.133
MAC000016,0.124
MAC000016,0.142
MAC000016,0.104
MAC000016,0.073
MAC000016,0.025
MAC000016,0.04
MAC000016,0.023
MAC000016,0.03
MAC000016,0.088
MAC000016,0.049
MAC000016,0.022
MAC000016,0.042
MAC000016,0.023
MAC000016,0.032
MAC000016,0.032
MAC000016,0.023
MAC000016,0.043
MAC000016,0.048
MAC000016,0.077
MAC000016,0.062
MAC000016,0.088
MAC000016,0.141
MAC000016,0.231
MAC000016,0.182
MAC000016,0.125
MAC000016,0.141
MAC000016,0.15
MAC000016,0.163
MAC000016,0.129
MAC000016,0.142
MAC000016,0.133
MAC000016,0.141
MAC000016,0.145
MAC000016,0.142
MAC000016,0.151
MAC000016,0.139
MAC000016,0.154
MAC000016,0.135
MAC000016,0.152
MAC000016,0.135
MAC000016,0.236
MAC000016,0.166
MAC000016,0.151
MAC000016,0.135
MAC000016,0.209
MAC000016,0.137
MAC000016,0.153
MAC000016,0.135
MAC000016,0.153
MAC000016,0.134
MAC000016,0.16
MAC000016,0.054
MAC000016,0.037
MAC000016,0.03
MAC000016,0.023
MAC000016,0.041
MAC000016,0.023
MAC000016,0.04
MAC000016,0.034
MAC000016,0.052
MAC000016,0.029
MAC000016,0.024
MAC000016,0.041
MAC000016,0.022
MAC000016,0.042
MAC000016,0.034
MAC000016,0.061
MAC000016,0.087
MAC000016,0.092
MAC000016,0.199
MAC000016,0.158
MAC000016,0.199
MAC000016,0.162
MAC000016,0.147
MAC000016,0.164
MAC000016,0.169
MAC000016,0.15
MAC000016,0.12
MAC000016,0.135
MAC000016,0.145
MAC000016,0.138
MAC000016,0.15
MAC000016,0.139
MAC000016,0.156
MAC000016,0.154
MAC000016,0.196
MAC000016,0.231
MAC000016,0.172
MAC000016,0.179
MAC000016,0.182
MAC000016,0.166
MAC000016,0.183
MAC000016,0.233
MAC000016,0.183
MAC000016,0.253
MAC000016,0.142
MAC000016,0.142
MAC000016,0.12
MAC000016,0.15
MAC000016,0.179
MAC000016,0.084
MAC000016,0.061
MAC000016,0.023
MAC000016,0.045
MAC000016,0.024
MAC000016,0.046
MAC000016,0.022
MAC000016,0.037
MAC000016,0.036
MAC000016,0.036
MAC000016,0.045
MAC000016,0.022
MAC000016,0.045
MAC000016,0.032
MAC000016,0.064
MAC000016,0.081
MAC000016,0.086
MAC000016,0.143
MAC000016,0.176
MAC000016,0.135
MAC000016,0.158
MAC000016,0.145
MAC000016,0.223
MAC000016,0.147
MAC000016,0.141
MAC000016,0.128
MAC000016,0.16
MAC000016,0.171
MAC000016,0.166
MAC000016,0.15
MAC000016,0.157
MAC000016,0.134
MAC000016,0.154
MAC000016,0.137
MAC000016,0.132
MAC000016,0.146
MAC000016,0.127
MAC000016,0.152
MAC000016,0.169
MAC000016,0.18
MAC000016,0.156
MAC000016,0.131
MAC000016,0.173
MAC000016,0.128
MAC000016,0.131
MAC000016,0.157
MAC000016,0.11
MAC000016,0.094
MAC000016,0.041
MAC000016,0.023
MAC000016,0.047
MAC000016,0.022
MAC000016,0.024
MAC000016,0.048
MAC000016,0.022
MAC000016,0.051
MAC000016,0.042
MAC000016,0.022
MAC000016,0.033
MAC000016,0.038
MAC000016,0.023
MAC000016,0.043
MAC000016,0.076
MAC000016,0.06
MAC000016,0.096
MAC000016,0.157
MAC000016,0.22
MAC000016,0.223
MAC000016,0.196
MAC000016,0.178
MAC000016,0.717
MAC000016,0.141
MAC000016,0.235
MAC000016,0.093
MAC000016,0.258
MAC000016,0.286
MAC000016,0.155
MAC000016,0.181
MAC000016,0.148
MAC000016,0.192
MAC000016,0.128
MAC000016,0.134
MAC000016,0.167
MAC000016,0.133
MAC000016,0.162
MAC000016,0.147
MAC000016,0.181
MAC000016,0.16
MAC000016,0.145
MAC000016,0.197
MAC000016,0.142
MAC000016,0.173
MAC000016,0.159
MAC000016,0.144
MAC000016,0.1
MAC000016,0.039
MAC000016,0.022
MAC000016,0.047
MAC000016,0.022
MAC000016,0.025
MAC000016,0.044
MAC000016,0.022
MAC000016,0.043
MAC000016,0.061
MAC000016,0.022
MAC000016,0.021
MAC000016,0.046
MAC000016,0.021
MAC000016,0.022
MAC000016,0.051
MAC000016,0.066
MAC000016,0.059
MAC000016,0.085
MAC000016,0.132
MAC000016,0.207
MAC000016,0.181
MAC000016,0.16
MAC000016,0.12
MAC000016,0.193
MAC000016,0.643
MAC000016,0.292
MAC000016,0.22
MAC000016,0.136
MAC000016,0.131
MAC000016,0.171
MAC000016,0.154
MAC000016,0.139
MAC000016,0.134
MAC000016,0.142
MAC000016,0.15
MAC000016,0.134
MAC000016,0.133
MAC000016,0.159
MAC000016,0.134
MAC000016,0.267
MAC000016,0.193
MAC000016,0.172
MAC000016,0.17
MAC000016,0.133
MAC000016,0.157
MAC000016,0.14
MAC000016,0.135
MAC000016,0.116
MAC000016,0.062
MAC000016,0.022
MAC000016,0.027
MAC000016,0.044
MAC000016,0.026
MAC000016,0.024
MAC000016,0.049
MAC000016,0.045
MAC000016,0.025
MAC000016,0.037
MAC000016,0.034
MAC000016,0.022
MAC000016,0.023
MAC000016,0.048
MAC000016,0.031
MAC000016,0.068
MAC000016,0.064
MAC000016,0.108
MAC000016,0.128
MAC000016,0.223
MAC000016,0.208
MAC000016,0.157
MAC000016,0.146
MAC000016,0.474
MAC000016,0.556
MAC000016,0.2
MAC000016,0.297
MAC000016,0.167
MAC000016,0.192
MAC000016,0.191
MAC000016,0.161
MAC000016,0.208
MAC000016,0.137
MAC000016,0.135
MAC000016,0.159
MAC000016,0.133
MAC000016,0.178
MAC000016,0.201
MAC000016,0.182
MAC000016,0.206
MAC000016,0.177
MAC000016,0.164
MAC000016,0.207
MAC000016,0.313
MAC000016,0.251
MAC000016,0.217
MAC000016,0.157
MAC000016,0.19
MAC000016,0.172
MAC000016,0.106
MAC000016,0.084
MAC000016,0.062
MAC000016,0.085
MAC000016,0.063
MAC000016,0.095
MAC000016,0.086
MAC000016,0.091
MAC000016,0.035
MAC000016,0.021
MAC000016,0.042
MAC000016,0.021
MAC000016,0.033
MAC000016,0.041
MAC000016,0.06
MAC000016,0.078
MAC000016,0.078
MAC000016,0.152
MAC000016,0.247
MAC000016,0.179
MAC000016,0.166
MAC000016,0.145
MAC000016,0.192
MAC000016,0.152
MAC000016,0.136
MAC000016,0.155
MAC000016,0.133
MAC000016,0.189
MAC000016,0.133
MAC000016,0.148
MAC000016,0.175
MAC000016,0.145
MAC000016,0.15
MAC000016,0.133
MAC000016,0.154
MAC000016,0.131
MAC000016,0.144
MAC000016,0.147
MAC000016,0.295
MAC000016,0.146
MAC000016,0.171
MAC000016,0.154
MAC000016,0.133
MAC000016,0.156
MAC000016,0.132
MAC000016,0.147
MAC000016,0.086
MAC000016,0.031
MAC000016,0.048
MAC000016,0.021
MAC000016,0.034
MAC000016,0.079
MAC000016,0.068
MAC000016,0.045
MAC000016,0.034
MAC000016,0.038
MAC000016,0.023
MAC000016,0.047
MAC000016,0.025
MAC000016,0.021
MAC000016,0.049
MAC000016,0.052
MAC000016,0.068
MAC000016,0.084
MAC000016,0.088
MAC000016,0.161
MAC000016,0.158
MAC000016,0.152
MAC000016,0.156
MAC000016,0.133
MAC000016,0.16
MAC000016,0.196
MAC000016,0.162
MAC000016,0.143
MAC000016,0.132
MAC000016,0.154
MAC000016,0.147
MAC000016,0.145
MAC000016,0.144
MAC000016,0.129
MAC000016,0.159
MAC000016,0.147
MAC000016,0.141
MAC000016,0.237
MAC000016,0.176
MAC000016,0.201
MAC000016,0.178
MAC000016,0.207
MAC000016,0.199
MAC000016,0.199
MAC000016,0.124
MAC000016,0.239
MAC000016,0.216
MAC000016,0.134
MAC000016,0.116
MAC000016,0.051
MAC000016,0.041
MAC000016,0.021
MAC000016,0.041
MAC000016,0.023
MAC000016,0.039
MAC000016,0.024
MAC000016,0.03
MAC000016,0.057
MAC000016,0.023
MAC000016,0.041
MAC000016,0.022
MAC000016,0.022
MAC000016,0.041
MAC000016,0.032
MAC000016,0.08
MAC000016,0.058
MAC000016,0.084
MAC000016,0.137
MAC000016,0.166
MAC000016,0.182
MAC000016,0.135
MAC000016,0.136
MAC000016,0.181
MAC000016,0.154
MAC000016,0.184
MAC000016,0.134
MAC000016,0.148
MAC000016,0.179
MAC000016,0.147
MAC000016,0.147
MAC000016,0.135
MAC000016,0.154
MAC000016,0.158
MAC000016,0.171
MAC000016,0.131
MAC000016,0.153
MAC000016,0.133
MAC000016,0.158
MAC000016,0.216
MAC000016,0.135
MAC000016,0.153
MAC000016,0.134
MAC000016,0.169
MAC000016,0.131
MAC000016,0.147
MAC000016,0.141
MAC000016,0.087
MAC000016,0.067
MAC000016,0.023
MAC000016,0.04
MAC000016,0.023
MAC000016,0.022
MAC000016,0.043
MAC000016,0.022
MAC000016,0.063
MAC000016,0.023
MAC000016,0.023
MAC000016,0.042
MAC000016,0.022
MAC000016,0.036
MAC000016,0.029
MAC000016,0.032
MAC000016,0.083
MAC000016,0.061
MAC000016,0.099
MAC000016,0.224
MAC000016,0.262
MAC000016,0.175
MAC000016,0.152
MAC000016,0.138
MAC000016,0.138
MAC000016,0.154
MAC000016,0.134
MAC000016,0.157
MAC000016,0.135
MAC000016,0.149
MAC000016,0.131
MAC000016,0.124
MAC000016,0.172
MAC000016,0.163
MAC000016,0.155
MAC000016,0.133
MAC000016,0.134
MAC000016,0.149
MAC000016,0.132
MAC000016,0.152
MAC000016,0.287
MAC000016,0.144
MAC000016,0.142
MAC000016,0.16
MAC000016,0.156
MAC000016,0.132
MAC000016,0.144
MAC000016,0.148
MAC000016,0.102
MAC000016,0.075
MAC000016,0.032
MAC000016,0.022
MAC000016,0.046
MAC000016,0.022
MAC000016,0.031
MAC000016,0.035
MAC000016,0.022
MAC000016,0.036
MAC000016,0.033
MAC000016,0.022
MAC000016,0.038
MAC000016,0.036
MAC000016,0.031
MAC000016,0.046
MAC000016,0.071
MAC000016,0.06
MAC000016,0.092
MAC000016,0.176
MAC000016,0.151
MAC000016,0.201
MAC000016,0.17
MAC000016,0.142
MAC000016,0.157
MAC000016,0.666
MAC000016,0.46
MAC000016,0.436
MAC000016,0.404
MAC000016,0.263
MAC000016,0.171
MAC000016,0.17
