LCLid,KWH/hh (per half hour)
MAC000020,0.094
MAC000020,0.341
MAC000020,0.27
MAC000020,0.176
MAC000020,0.191
MAC000020,0.191
MAC000020,0.184
MAC000020,0.211
MAC000020,0.206
MAC000020,0.161
MAC000020,0.13
MAC000020,0.114
MAC000020,0.133
MAC000020,0.163
MAC000020,0.173
MAC000020,0.146
MAC000020,0.17
MAC000020,0.142
MAC000020,0.144
MAC000020,0.265
MAC000020,0.155
MAC000020,0.253
MAC000020,0.255
MAC000020,0.253
MAC000020,0.473
MAC000020,0.273
MAC000020,0.376
MAC000020,0.237
MAC000020,0.234
MAC000020,0.263
MAC000020,0.279
MAC000020,0.257
MAC000020,0.278
MAC000020,0.082
MAC000020,0.079
MAC000020,0.061
MAC000020,0.061
MAC000020,0.059
MAC000020,0.081
MAC000020,0.055
MAC000020,0.058
MAC000020,0.076
MAC000020,0.061
MAC000020,0.07
MAC000020,0.067
MAC000020,0.061
MAC000020,0.072
MAC000020,0.062
MAC000020,0.053
MAC000020,0.072
MAC000020,0.099
MAC000020,0.099
MAC000020,0.434
MAC000020,0.139
MAC000020,0.313
MAC000020,0.122
MAC000020,0.12
MAC000020,0.098
MAC000020,0.117
MAC000020,0.087
MAC000020,0.208
MAC000020,0.176
MAC000020,0.082
MAC000020,0.1
MAC000020,0.079
MAC000020,0.094
MAC000020,0.146
MAC000020,0.206
MAC000020,0.238
MAC000020,0.402
MAC000020,0.242
MAC000020,0.244
MAC000020,0.242
MAC000020,0.256
MAC000020,0.251
MAC000020,0.253
MAC000020,0.295
MAC000020,0.319
MAC000020,0.25
MAC000020,0.245
MAC000020,0.227
MAC000020,0.285
MAC000020,0.221
MAC000020,0.204
MAC000020,0.241
MAC000020,0.055
MAC000020,0.073
MAC000020,0.064
MAC000020,0.059
MAC000020,0.077
MAC000020,0.053
MAC000020,0.053
MAC000020,0.078
MAC000020,0.06
MAC000020,0.059
MAC000020,0.075
MAC000020,0.05
MAC000020,0.059
MAC000020,0.109
MAC000020,0.233
MAC000020,0.261
MAC000020,0.203
MAC000020,0.247
MAC000020,0.258
MAC000020,0.265
MAC000020,0.17
MAC000020,0.157
MAC000020,0.13
MAC000020,0.118
MAC000020,0.224
MAC000020,0.171
MAC000020,0.15
MAC000020,0.217
MAC000020,0.127
MAC000020,0.086
MAC000020,0.084
MAC000020,0.1
MAC000020,0.104
MAC000020,0.286
MAC000020,0.245
MAC000020,0.27
MAC000020,0.695
MAC000020,0.638
MAC000020,0.334
MAC000020,0.267
MAC000020,0.309
MAC000020,0.226
MAC000020,0.28
MAC000020,0.246
MAC000020,0.272
MAC000020,0.234
MAC000020,0.257
MAC000020,0.098
MAC000020,0.06
MAC000020,0.063
MAC000020,0.064
MAC000020,0.061
MAC000020,0.079
MAC000020,0.061
MAC000020,0.06
MAC000020,0.07
MAC000020,0.064
MAC000020,0.054
MAC000020,0.082
MAC000020,0.059
MAC000020,0.061
MAC000020,0.11
MAC000020,0.103
MAC000020,0.092
MAC000020,0.217
MAC000020,0.191
MAC000020,0.131
MAC000020,0.225
MAC000020,0.201
MAC000020,0.121
MAC000020,0.091
MAC000020,0.1
MAC000020,0.118
MAC000020,0.101
MAC000020,0.266
MAC000020,0.607
MAC000020,0.216
MAC000020,0.144
MAC000020,0.109
MAC000020,0.086
MAC000020,0.911
MAC000020,0.951
MAC000020,0.603
MAC000020,0.342
MAC000020,0.889
MAC000020,0.884
MAC000020,0.321
MAC000020,0.406
MAC000020,0.248
MAC000020,0.262
MAC000020,0.253
MAC000020,0.241
MAC000020,0.29
MAC000020,0.241
MAC000020,0.07
MAC000020,0.064
MAC000020,0.052
MAC000020,0.078
MAC000020,0.058
MAC000020,0.064
MAC000020,0.074
MAC000020,0.056
MAC000020,0.08
MAC000020,0.063
MAC000020,0.058
MAC000020,0.075
MAC000020,0.053
MAC000020,0.059
MAC000020,0.235
MAC000020,0.11
MAC000020,0.143
MAC000020,0.268
MAC000020,0.32
MAC000020,0.439
MAC000020,0.423
MAC000020,0.246
MAC000020,0.152
MAC000020,0.11
MAC000020,0.111
MAC000020,0.099
MAC000020,0.094
MAC000020,0.114
MAC000020,0.09
MAC000020,0.087
MAC000020,0.113
MAC000020,0.094
MAC000020,0.101
MAC000020,0.105
MAC000020,0.092
MAC000020,0.125
MAC000020,0.141
MAC000020,0.125
MAC000020,0.303
MAC000020,0.268
MAC000020,0.259
MAC000020,0.279
MAC000020,0.256
MAC000020,0.379
MAC000020,0.261
MAC000020,0.311
MAC000020,0.282
MAC000020,0.232
MAC000020,0.071
MAC000020,0.069
MAC000020,0.054
MAC000020,0.068
MAC000020,0.072
MAC000020,0.06
MAC000020,0.071
MAC000020,0.061
MAC000020,0.064
MAC000020,0.068
MAC000020,0.074
MAC000020,0.06
MAC000020,0.058
MAC000020,0.068
MAC000020,0.06
MAC000020,0.089
MAC000020,0.266
MAC000020,0.279
MAC000020,0.189
MAC000020,0.175
MAC000020,0.163
MAC000020,0.18
MAC000020,0.301
MAC000020,0.16
MAC000020,0.118
MAC000020,0.627
MAC000020,0.237
MAC000020,0.22
MAC000020,0.559
MAC000020,0.78
MAC000020,0.484
MAC000020,0.22
MAC000020,0.253
MAC000020,0.37
MAC000020,0.344
MAC000020,0.291
MAC000020,0.321
MAC000020,0.33
MAC000020,0.657
MAC000020,0.26
MAC000020,0.379
MAC000020,0.269
MAC000020,0.362
MAC000020,0.293
MAC000020,0.238
MAC000020,0.342
MAC000020,0.268
MAC000020,0.121
MAC000020,0.079
MAC000020,0.059
MAC000020,0.079
MAC000020,0.061
MAC000020,0.061
MAC000020,0.078
MAC000020,0.051
MAC000020,0.069
MAC000020,0.074
MAC000020,0.051
MAC000020,0.071
MAC000020,0.068
MAC000020,0.061
MAC000020,0.08
MAC000020,0.062
MAC000020,0.188
MAC000020,0.19
MAC000020,0.268
MAC000020,0.242
MAC000020,0.378
MAC000020,0.356
MAC000020,0.156
MAC000020,0.746
MAC000020,0.336
MAC000020,0.177
MAC000020,0.105
MAC000020,0.114
MAC000020,0.093
MAC000020,0.098
MAC000020,0.162
MAC000020,0.157
MAC000020,0.17
MAC000020,0.195
MAC000020,0.229
MAC000020,0.249
MAC000020,0.267
MAC000020,0.272
MAC000020,0.446
MAC000020,0.313
MAC000020,0.283
MAC000020,0.361
MAC000020,0.298
MAC000020,0.23
MAC000020,0.236
MAC000020,0.254
MAC000020,0.239
MAC000020,0.339
MAC000020,0.123
MAC000020,0.059
MAC000020,0.066
MAC000020,0.07
MAC000020,0.061
MAC000020,0.076
MAC000020,0.06
MAC000020,0.054
MAC000020,0.076
MAC000020,0.059
MAC000020,0.061
MAC000020,0.08
MAC000020,0.059
MAC000020,0.054
MAC000020,0.078
MAC000020,0.066
MAC000020,0.091
MAC000020,0.118
MAC000020,0.221
MAC000020,0.272
MAC000020,0.188
MAC000020,0.179
MAC000020,0.199
MAC000020,0.17
MAC000020,0.135
MAC000020,0.247
MAC000020,0.162
MAC000020,0.201
MAC000020,0.593
MAC000020,0.824
MAC000020,0.202
MAC000020,0.127
MAC000020,0.084
MAC000020,0.108
MAC000020,0.082
MAC000020,0.109
MAC000020,0.167
MAC000020,0.159
MAC000020,0.212
MAC000020,1.164
MAC000020,0.238
MAC000020,0.286
MAC000020,0.19
MAC000020,0.283
MAC000020,0.225
MAC000020,0.225
MAC000020,0.225
MAC000020,0.299
MAC000020,0.145
MAC000020,0.108
MAC000020,0.074
MAC000020,0.062
MAC000020,0.052
MAC000020,0.075
MAC000020,0.059
MAC000020,0.077
MAC000020,0.06
MAC000020,0.059
MAC000020,0.077
MAC000020,0.053
MAC000020,0.07
MAC000020,0.061
MAC000020,0.061
MAC000020,0.209
MAC000020,0.135
MAC000020,0.103
MAC000020,0.101
MAC000020,0.087
MAC000020,0.218
MAC000020,0.132
MAC000020,0.127
MAC000020,0.086
MAC000020,0.156
MAC000020,0.182
MAC000020,0.217
MAC000020,0.268
MAC000020,0.133
MAC000020,0.134
MAC000020,0.077
MAC000020,0.07
MAC000020,0.078
MAC000020,0.078
MAC000020,0.087
MAC000020,0.135
MAC000020,0.166
MAC000020,0.3
MAC000020,0.203
MAC000020,0.569
MAC000020,0.617
MAC000020,0.299
MAC000020,0.23
MAC000020,0.206
MAC000020,0.23
MAC000020,0.251
MAC000020,0.246
MAC000020,0.198
MAC000020,0.057
MAC000020,0.074
MAC000020,0.057
MAC000020,0.077
MAC000020,0.061
MAC000020,0.057
MAC000020,0.08
MAC000020,0.059
MAC000020,0.066
MAC000020,0.059
MAC000020,0.061
MAC000020,0.088
MAC000020,0.06
MAC000020,0.058
MAC000020,0.069
MAC000020,0.057
MAC000020,0.105
MAC000020,0.261
MAC000020,0.296
MAC000020,0.192
MAC000020,0.166
MAC000020,0.36
MAC000020,0.193
MAC000020,0.158
MAC000020,0.12
MAC000020,0.083
MAC000020,0.088
MAC000020,0.084
MAC000020,0.154
MAC000020,0.261
MAC000020,0.205
MAC000020,0.178
MAC000020,0.143
MAC000020,0.106
MAC000020,0.256
MAC000020,0.163
MAC000020,0.178
MAC000020,0.53
MAC000020,1.12
MAC000020,0.258
MAC000020,0.269
MAC000020,0.339
MAC000020,0.274
MAC000020,0.36
MAC000020,0.235
MAC000020,0.207
MAC000020,0.29
MAC000020,0.248
MAC000020,0.058
MAC000020,0.072
MAC000020,0.055
MAC000020,0.077
MAC000020,0.057
MAC000020,0.061
MAC000020,0.059
MAC000020,0.059
MAC000020,0.078
MAC000020,0.057
MAC000020,0.062
MAC000020,0.06
MAC000020,0.056
MAC000020,0.077
MAC000020,0.058
MAC000020,0.052
MAC000020,0.101
MAC000020,0.209
MAC000020,0.173
MAC000020,0.29
MAC000020,0.198
MAC000020,0.198
MAC000020,0.144
MAC000020,0.121
MAC000020,0.112
MAC000020,0.09
MAC000020,0.103
MAC000020,0.111
MAC000020,0.385
MAC000020,0.187
MAC000020,0.153
MAC000020,0.141
MAC000020,0.102
MAC000020,0.093
MAC000020,0.119
MAC000020,0.131
MAC000020,0.331
MAC000020,0.443
MAC000020,0.427
MAC000020,0.261
MAC000020,0.346
MAC000020,0.299
MAC000020,0.388
MAC000020,0.255
MAC000020,0.243
MAC000020,0.243
MAC000020,0.28
MAC000020,0.174
MAC000020,0.169
MAC000020,0.109
MAC000020,0.07
MAC000020,0.064
MAC000020,0.058
MAC000020,0.073
MAC000020,0.052
MAC000020,0.07
MAC000020,0.057
MAC000020,0.06
MAC000020,0.077
MAC000020,0.047
MAC000020,0.071
MAC000020,0.064
MAC000020,0.061
MAC000020,0.064
MAC000020,0.088
MAC000020,0.235
MAC000020,0.289
MAC000020,0.175
MAC000020,0.357
MAC000020,0.377
MAC000020,0.173
MAC000020,0.099
MAC000020,0.096
MAC000020,0.106
MAC000020,0.084
MAC000020,0.104
MAC000020,0.079
MAC000020,0.083
MAC000020,0.105
MAC000020,0.085
MAC000020,0.097
MAC000020,0.093
MAC000020,0.093
MAC000020,0.105
MAC000020,0.079
MAC000020,0.097
MAC000020,0.107
MAC000020,0.099
MAC000020,0.116
MAC000020,0.086
MAC000020,0.088
MAC000020,0.106
MAC000020,0.084
MAC000020,0.087
MAC000020,0.083
MAC000020,0.074
MAC000020,0.088
MAC000020,0.064
MAC000020,0.071
MAC000020,0.165
MAC000020,0.097
MAC000020,0.077
MAC000020,0.06
MAC000020,0.059
MAC000020,0.084
MAC000020,0.083
MAC000020,0.103
MAC000020,0.08
MAC000020,0.062
MAC000020,0.075
MAC000020,0.059
MAC000020,0.057
MAC000020,0.107
MAC000020,0.196
MAC000020,0.224
MAC000020,0.086
MAC000020,0.088
MAC000020,0.094
MAC000020,0.076
MAC000020,0.31
MAC000020,0.176
MAC000020,0.146
MAC000020,0.136
MAC000020,0.055
MAC000020,0.165
MAC000020,0.088
MAC000020,0.071
MAC000020,0.103
MAC000020,0.296
MAC000020,0.199
MAC000020,0.239
MAC000020,0.221
MAC000020,0.296
MAC000020,0.24
MAC000020,0.216
MAC000020,0.355
MAC000020,0.65
MAC000020,0.266
MAC000020,0.309
MAC000020,0.306
MAC000020,0.269
MAC000020,0.25
MAC000020,0.217
MAC000020,0.23
MAC000020,0.235
MAC000020,0.193
MAC000020,0.179
MAC000020,0.192
MAC000020,0.049
MAC000020,0.075
MAC000020,0.058
MAC000020,0.076
MAC000020,0.058
MAC000020,0.062
MAC000020,0.071
MAC000020,0.052
MAC000020,0.071
MAC000020,0.056
MAC000020,0.057
MAC000020,0.077
MAC000020,0.19
MAC000020,0.112
MAC000020,0.089
MAC000020,0.103
MAC000020,0.234
MAC000020,0.151
MAC000020,0.248
MAC000020,0.368
MAC000020,0.097
MAC000020,0.094
MAC000020,0.073
MAC000020,0.186
MAC000020,0.349
MAC000020,0.135
MAC000020,0.111
MAC000020,0.621
MAC000020,0.201
MAC000020,0.139
MAC000020,0.2
MAC000020,0.862
MAC000020,0.863
MAC000020,0.417
MAC000020,0.424
MAC000020,1.35
MAC000020,0.301
MAC000020,0.391
MAC000020,0.382
MAC000020,0.315
MAC000020,0.3
MAC000020,0.219
MAC000020,0.233
MAC000020,0.148
MAC000020,0.116
MAC000020,0.058
MAC000020,0.057
MAC000020,0.074
MAC000020,0.057
MAC000020,0.074
MAC000020,0.05
MAC000020,0.052
MAC000020,0.075
MAC000020,0.058
MAC000020,0.073
MAC000020,0.06
MAC000020,0.056
MAC000020,0.071
MAC000020,0.055
MAC000020,0.058
MAC000020,0.105
MAC000020,0.211
MAC000020,0.279
MAC000020,0.195
MAC000020,0.211
MAC000020,0.123
MAC000020,0.105
MAC000020,0.104
MAC000020,0.083
MAC000020,0.094
MAC000020,0.08
MAC000020,0.082
MAC000020,0.082
MAC000020,0.072
MAC000020,0.173
MAC000020,0.139
MAC000020,0.111
MAC000020,0.133
MAC000020,0.152
MAC000020,0.347
MAC000020,0.301
MAC000020,0.364
MAC000020,1.4170001
MAC000020,0.425
MAC000020,0.214
MAC000020,0.255
MAC000020,0.307
MAC000020,0.298
MAC000020,0.203
MAC000020,0.209
MAC000020,0.193
MAC000020,0.204
MAC000020,0.205
MAC000020,0.202
MAC000020,0.193
MAC000020,0.137
MAC000020,0.053
MAC000020,0.069
MAC000020,0.055
MAC000020,0.075
MAC000020,0.057
MAC000020,0.056
MAC000020,0.077
MAC000020,0.058
MAC000020,0.057
MAC000020,0.077
MAC000020,0.055
MAC000020,0.059
MAC000020,0.099
MAC000020,0.101
MAC000020,0.093
MAC000020,0.315
MAC000020,0.182
MAC000020,0.155
MAC000020,0.604
MAC000020,0.283
MAC000020,0.169
MAC000020,0.092
MAC000020,0.18
MAC000020,0.097
MAC000020,0.272
MAC000020,0.155
MAC000020,0.107
MAC000020,0.342
MAC000020,0.749
MAC000020,0.523
MAC000020,0.143
MAC000020,0.084
MAC000020,0.108
MAC000020,0.084
MAC000020,0.081
MAC000020,0.111
MAC000020,0.828
MAC000020,1.026
MAC000020,0.403
MAC000020,0.254
MAC000020,0.241
MAC000020,0.197
MAC000020,0.231
MAC000020,0.202
MAC000020,0.106
MAC000020,0.07
MAC000020,0.057
MAC000020,0.073
MAC000020,0.052
MAC000020,0.056
MAC000020,0.07
MAC000020,0.056
MAC000020,0.079
MAC000020,0.056
MAC000020,0.058
MAC000020,0.076
MAC000020,0.051
MAC000020,0.05
MAC000020,0.079
MAC000020,0.057
MAC000020,0.095
MAC000020,0.213
MAC000020,0.185
MAC000020,0.228
MAC000020,0.153
MAC000020,0.159
MAC000020,0.998
MAC000020,0.363
MAC000020,0.178
MAC000020,0.193
MAC000020,0.752
MAC000020,0.726
MAC000020,0.637
MAC000020,0.093
MAC000020,0.096
MAC000020,0.078
MAC000020,0.196
MAC000020,0.213
MAC000020,0.204
MAC000020,0.201
MAC000020,0.307
MAC000020,0.228
MAC000020,0.206
MAC000020,0.263
MAC000020,0.282
MAC000020,0.36
MAC000020,0.359
MAC000020,0.204
MAC000020,0.198
MAC000020,0.262
MAC000020,0.261
MAC000020,0.256
MAC000020,0.259
MAC000020,0.055
MAC000020,0.071
MAC000020,0.062
MAC000020,0.055
MAC000020,0.078
MAC000020,0.057
MAC000020,0.069
MAC000020,0.056
MAC000020,0.055
MAC000020,0.075
MAC000020,0.059
MAC000020,0.069
MAC000020,0.064
MAC000020,0.056
MAC000020,0.071
MAC000020,0.107
MAC000020,0.257
MAC000020,0.141
MAC000020,0.093
MAC000020,0.259
MAC000020,0.14
MAC000020,0.158
MAC000020,0.134
MAC000020,0.117
MAC000020,0.143
MAC000020,0.725
MAC000020,0.51
MAC000020,0.228
MAC000020,0.286
MAC000020,0.122
MAC000020,0.209
MAC000020,0.061
MAC000020,0.102
MAC000020,0.096
MAC000020,0.188
MAC000020,0.212
MAC000020,0.71
MAC000020,0.223
MAC000020,0.167
MAC000020,0.136
MAC000020,0.151
MAC000020,0.244
MAC000020,0.213
MAC000020,0.839
MAC000020,0.854
MAC000020,0.346
MAC000020,0.189
MAC000020,0.18
MAC000020,0.161
MAC000020,0.053
MAC000020,0.067
MAC000020,0.061
MAC000020,0.052
MAC000020,0.073
MAC000020,0.051
MAC000020,0.068
MAC000020,0.064
MAC000020,0.053
MAC000020,0.075
MAC000020,0.051
MAC000020,0.062
MAC000020,0.069
MAC000020,0.054
MAC000020,0.11
MAC000020,0.189
MAC000020,0.09
MAC000020,0.418
MAC000020,0.831
MAC000020,0.659
MAC000020,0.79
MAC000020,0.632
MAC000020,0.818
MAC000020,1.132
MAC000020,1.127
MAC000020,0.73
MAC000020,1.082
MAC000020,0.218
MAC000020,0.321
MAC000020,0.342
MAC000020,0.306
MAC000020,0.292
MAC000020,0.32
MAC000020,0.216
MAC000020,0.237
MAC000020,0.244
MAC000020,0.27
MAC000020,0.273
MAC000020,0.256
MAC000020,0.258
MAC000020,0.417
MAC000020,0.211
MAC000020,0.243
MAC000020,0.232
MAC000020,0.258
MAC000020,0.212
MAC000020,0.251
MAC000020,0.111
MAC000020,0.07
MAC000020,0.063
MAC000020,0.073
MAC000020,0.06
MAC000020,0.076
MAC000020,0.059
MAC000020,0.081
MAC000020,0.058
MAC000020,0.075
MAC000020,0.066
MAC000020,0.057
MAC000020,0.179
MAC000020,0.067
MAC000020,0.077
MAC000020,0.089
MAC000020,0.102
MAC000020,0.106
MAC000020,0.186
MAC000020,0.253
MAC000020,0.165
MAC000020,0.128
MAC000020,0.131
MAC000020,0.119
MAC000020,0.148
MAC000020,0.199
MAC000020,0.164
MAC000020,0.101
MAC000020,0.153
MAC000020,0.126
MAC000020,0.276
MAC000020,0.147
MAC000020,0.086
MAC000020,0.092
MAC000020,0.069
MAC000020,0.242
MAC000020,0.204
MAC000020,0.249
MAC000020,0.441
MAC000020,0.825
MAC000020,0.271
MAC000020,0.211
MAC000020,0.246
MAC000020,0.203
MAC000020,0.291
MAC000020,0.201
MAC000020,0.19
MAC000020,0.095
MAC000020,0.073
MAC000020,0.057
MAC000020,0.06
MAC000020,0.072
MAC000020,0.049
MAC000020,0.072
MAC000020,0.056
MAC000020,0.064
MAC000020,0.071
MAC000020,0.058
MAC000020,0.076
MAC000020,0.069
MAC000020,0.095
MAC000020,0.1
MAC000020,0.059
MAC000020,0.223
MAC000020,0.11
MAC000020,0.113
MAC000020,0.096
MAC000020,0.208
MAC000020,0.188
MAC000020,0.125
MAC000020,0.326
MAC000020,0.134
MAC000020,0.095
MAC000020,0.089
MAC000020,0.093
MAC000020,0.217
MAC000020,0.321
MAC000020,0.178
MAC000020,0.198
MAC000020,0.171
MAC000020,0.268
MAC000020,0.37
MAC000020,0.773
MAC000020,0.341
MAC000020,0.32
MAC000020,0.289
MAC000020,0.839
MAC000020,0.275
MAC000020,0.273
MAC000020,0.348
MAC000020,0.247
MAC000020,0.255
MAC000020,0.217
MAC000020,0.225
MAC000020,0.231
MAC000020,0.087
MAC000020,0.054
MAC000020,0.062
MAC000020,0.071
MAC000020,0.053
MAC000020,0.075
MAC000020,0.051
MAC000020,0.056
MAC000020,0.078
MAC000020,0.055
MAC000020,0.058
MAC000020,0.076
MAC000020,0.059
MAC000020,0.057
MAC000020,0.063
MAC000020,0.057
MAC000020,0.206
MAC000020,0.1
MAC000020,0.099
MAC000020,0.166
MAC000020,0.137
MAC000020,0.124
MAC000020,0.145
MAC000020,0.102
MAC000020,0.108
MAC000020,0.099
MAC000020,0.09
MAC000020,0.112
MAC000020,0.091
MAC000020,0.14
MAC000020,0.121
MAC000020,0.256
MAC000020,0.157
MAC000020,0.113
MAC000020,0.1
MAC000020,0.226
MAC000020,0.234
MAC000020,0.228
MAC000020,0.252
MAC000020,0.613
MAC000020,0.949
MAC000020,0.495
MAC000020,0.37
MAC000020,0.259
MAC000020,0.238
MAC000020,0.256
MAC000020,0.236
MAC000020,0.241
MAC000020,0.166
MAC000020,0.163
MAC000020,0.112
MAC000020,0.061
MAC000020,0.074
MAC000020,0.056
MAC000020,0.058
MAC000020,0.071
MAC000020,0.056
MAC000020,0.073
MAC000020,0.064
MAC000020,0.055
MAC000020,0.187
MAC000020,0.056
MAC000020,0.052
MAC000020,0.071
MAC000020,0.091
MAC000020,0.249
MAC000020,0.276
MAC000020,0.167
MAC000020,0.17
MAC000020,0.243
MAC000020,0.1
MAC000020,0.125
